seed,episode,method,reward,delay,energy,completion_ratio,violation_ratio,total_tasks,actions_taken,collab_rate
43,21,wo_md,-50.55597908768941,4.6574245876262825,0.3981733211426577,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,21,wo_tp,-101.44113731341177,4.485295778698865,5.658817952642312,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,21,wo_co,-48.734308889533345,4.549703217513187,0.32372767144014725,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,22,cotop,-49.090288775661506,4.583061499353767,0.325967378212383,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,22,local,-46.31966450644376,4.334036565947029,0.2979298846973458,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,22,greedy,-86.84784821198318,4.259013813767678,4.425771007430644,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,22,wo_md,-46.57939777363862,4.353123863476003,0.30481591388785884,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,22,wo_tp,-98.27184927054903,4.3400312644161305,5.487153662638769,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,22,wo_co,-46.232929349807364,4.343512785497175,0.27978014948356117,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,23,cotop,-45.28523202856507,4.239274344249229,0.2892488586072792,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,23,local,-47.332125814902405,4.46121785583671,0.27199472565352867,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,23,greedy,-86.85920412501635,4.279628890707594,4.40629152179404,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,23,wo_md,-45.98022982205982,4.302341853867219,0.2956811283387623,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,23,wo_tp,-106.35768398627506,4.706922757535462,5.928845641092045,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,23,wo_co,-42.99173577423372,3.9944420301030625,0.30473154732030994,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,24,cotop,-42.193765890308754,3.920546793859701,0.29882979517117436,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,24,local,-49.80677483371495,4.667537360855029,0.3131401225164667,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,24,greedy,-94.99248336761231,4.718512916804997,4.780735419956235,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,24,wo_md,-46.288400895412934,4.300136175724326,0.3287039138169675,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,24,wo_tp,-100.27085593489778,4.428720191503876,5.598365401985903,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,24,wo_co,-49.46945949843129,4.59915731719326,0.3477886326498687,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,25,cotop,-50.610339119690025,4.714920347711152,0.3461135642578489,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,25,local,-50.3246277435586,4.688679207285084,0.34378356707077706,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,25,greedy,-92.29071365948236,4.450381997668875,4.778689368279364,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,25,wo_md,-47.170632849089245,4.372223439148792,0.3448398457601335,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,25,wo_tp,-98.27448797610596,4.34841109278177,5.479037704828828,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,25,wo_co,-49.19804000383499,4.614883622634472,0.30492037774902825,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,26,cotop,-47.046758056194314,4.418539952641014,0.2861358529784183,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,26,local,-52.522337599323095,4.9155627120362455,0.3366710478960634,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,26,greedy,-93.88487152688768,4.606397424317385,4.782089728371384,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,26,wo_md,-45.0995759632736,4.160588054491014,0.34936954183634467,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,26,wo_tp,-87.75758381847704,3.8688156524211728,4.90694272942653,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,26,wo_co,-47.693917810364304,4.485118179067937,0.28427360196849316,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,27,cotop,-45.562379804005545,4.265772732878849,0.2904652475217059,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,27,local,-48.47916906935327,4.46269797715551,0.38521892977981725,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,27,greedy,-91.133321576117,4.53762573356126,4.575706424050436,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,27,wo_md,-44.45477781323879,4.121877890108829,0.32359989121505045,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,27,wo_tp,-105.27859902536166,4.6736489992992665,5.854210903236899,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,27,wo_co,-44.27782690409733,4.147307211338957,0.28047547907077536,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,28,cotop,-42.477128523340966,3.9445200616669895,0.3031927906671059,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,28,local,-47.8266166971149,4.4721291217939045,0.31053254791758406,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,28,greedy,-89.55382258628907,4.339022189565261,4.616360069063646,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,28,wo_md,-48.85005447135933,4.585628080703048,0.2993773664328856,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,28,wo_tp,-102.53361130785126,4.523367319229777,5.729993811555351,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,28,wo_co,-48.2512949404876,4.510607730867298,0.3145217631814614,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,29,cotop,-50.938718662628624,4.778136222167543,0.31573564409531946,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,29,local,-50.74472114790365,4.773618114863248,0.30085399992711687,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,29,greedy,-91.83402583115092,4.451693570970314,4.73170901214478,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,29,wo_md,-48.879306492248574,4.53117583341292,0.356754815811937,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,29,wo_tp,-103.3498798438073,4.598298422350611,5.73668956203012,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,29,wo_co,-49.21581648274865,4.626567071711724,0.295014576563139,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,30,cotop,-48.004922936863025,4.4733319290038365,0.32716036468246645,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,30,local,-48.64817158339543,4.5723519682723,0.29246519006724064,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,30,greedy,-86.70051363537152,4.206256969404309,4.463794394132843,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,30,wo_md,-48.01763195629859,4.468720805611557,0.33304239001829966,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,30,wo_tp,-98.28561108579633,4.331393286013208,5.4971678225664276,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,30,wo_co,-48.33897633841282,4.5337327238799325,0.3001649099613497,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,31,cotop,-49.48566482369688,4.670697717703122,0.2778687646665673,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,31,local,-47.42292281829741,4.379628693820413,0.36266358800932885,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,31,greedy,-85.5535121781651,4.182779324640026,4.372571893176482,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,31,wo_md,-49.892891404690566,4.623390066316339,0.3658990741527181,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,31,wo_tp,-98.74794575815312,4.35368584040026,5.52110873541505,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,31,wo_co,-42.9263002028876,3.954001073876571,0.3386289464121905,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,32,cotop,-40.83178579913042,3.7757166261190314,0.30746195379401015,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,32,local,-49.056794686787136,4.569713462572384,0.3359660061063287,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,32,greedy,-86.87646411379686,4.27916243136602,4.408483980013664,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,32,wo_md,-44.58600437700761,4.115019613060965,0.3435808246397958,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,32,wo_tp,-96.29038010228038,4.27089166368306,5.3581463465449755,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,32,wo_co,-46.66486683189468,4.337367947028596,0.32911873616087145,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,33,cotop,-46.02959599014392,4.326876130999082,0.2760834680153107,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,33,local,-45.194932419421946,4.204271880166,0.3152213617761936,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,33,greedy,-98.28971575327583,4.812173942085167,5.0167976332424145,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,33,wo_md,-48.39184147333422,4.491856981192159,0.34732716614126263,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,33,wo_tp,-96.90270166409674,4.274895009460129,5.415375156949545,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,33,wo_co,-46.90129365996478,4.418064865045009,0.2720645009514664,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,34,cotop,-46.607644661707155,4.391642097889029,0.2691223682816864,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,34,local,-47.563288416173094,4.4133123714432845,0.3430164701740248,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,34,greedy,-82.58654630583305,4.012187871065899,4.246466759517405,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,34,wo_md,-46.567474565377466,4.364686442673431,0.2920610138643152,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,34,wo_tp,-96.40883478623455,4.27237165263273,5.368511825990728,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,34,wo_co,-48.806291396735894,4.564001302187679,0.3166278374859105,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,35,cotop,-41.8711883512861,3.8605542953760397,0.3265645397525704,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,35,local,-48.69610973899239,4.583481799561637,0.28612917433760343,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,35,greedy,-87.37642892795647,4.254705024518597,4.48293786827705,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,35,wo_md,-46.14613176591803,4.298725001019479,0.31588817557232435,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,35,wo_tp,-95.70049049707791,4.232972242183857,5.337076807523935,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,35,wo_co,-54.18775192521191,5.042530104535585,0.3762450879856063,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,36,cotop,-49.079591140158264,4.569948690987093,0.3380104230287312,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,36,local,-44.5701964050546,4.11689862001459,0.3401210204908705,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,36,greedy,-80.53653483167642,3.9885632250216574,4.065090258145984,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,36,wo_md,-48.52251003009319,4.552752240891976,0.2994987621173425,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,36,wo_tp,-106.69098510202957,4.725782309554131,5.9433162006488285,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,36,wo_co,-50.933002626845465,4.7619774562000154,0.3313228064845303,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,37,cotop,-50.68645952485222,4.7394342559919735,0.3292116964932454,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,37,local,-48.29028677975543,4.540195047758167,0.2888336302173756,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,37,greedy,-92.59732663301179,4.557512851961383,4.702219811339796,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,37,wo_md,-46.45733993430053,4.377872888548724,0.26786110488133025,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,37,wo_tp,-96.42331119050863,4.268449963683553,5.37388115536731,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,37,wo_co,-48.90059909392303,4.557813227219394,0.33224668217290787,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,38,cotop,-45.38951824552508,4.210089584293397,0.3288622402591106,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,38,local,-43.81564328125767,4.085302209744187,0.2962621183815793,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,38,greedy,-87.85103176668112,4.365237864934101,4.41986531173401,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,38,wo_md,-47.89333961273728,4.479529568862452,0.30980439241127683,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,38,wo_tp,-99.05831838427355,4.393379199229227,5.512452639198125,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,38,wo_co,-41.66546926579804,3.864481158082795,0.3020657684970077,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,39,cotop,-45.1788495490747,4.212213056368433,0.3056718985390364,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,39,local,-48.25267803194039,4.518615442615872,0.30665236057816914,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,39,greedy,-87.6969584782392,4.42743234366633,4.342263504157591,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,39,wo_md,-46.75424274382848,4.35665763381786,0.31876664056498794,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,39,wo_tp,-103.16682681406053,4.566890514600343,5.749792166805714,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,39,wo_co,-48.652268734432894,4.516372167851232,0.34885470559205556,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,40,cotop,-43.355774339766704,4.000570514038936,0.3350069199377358,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,40,local,-43.0690347447205,4.028706881967913,0.2781965925041371,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,40,greedy,-91.33181102958532,4.463470122023891,4.669710980934643,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,40,wo_md,-42.58803504321377,3.91164285015856,0.3471606541628178,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,40,wo_tp,-102.4280676355772,4.542953076820531,5.699853686737191,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,40,wo_co,-47.89336845046747,4.4888059737282475,0.3005308713184993,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,41,cotop,-46.64648514531403,4.355192443988701,0.3094560705427013,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,41,local,-43.7673780776746,4.106140430610923,0.27059737715653587,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,41,greedy,-92.44810653903212,4.508074879441643,4.736735774461571,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,41,wo_md,-48.33206975556331,4.524666923442326,0.30854005211400426,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,41,wo_tp,-97.15639055936683,4.282507118421622,5.433131937515061,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,41,wo_co,-50.18323629692231,4.727283101504411,0.29104052818782,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,42,cotop,-44.39705441312154,4.17364621893743,0.2660592223747241,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,42,local,-46.96219858210968,4.385752299879597,0.3104675583313708,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,42,greedy,-94.19746568861349,4.620243436532927,4.799503132328423,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,42,wo_md,-44.6117304609003,4.125212744944706,0.3359603011453222,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,42,wo_tp,-105.59685449261809,4.672274448334609,5.8874110009272025,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,42,wo_co,-48.71051636675158,4.5202142365106655,0.35083740016449405,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,43,cotop,-47.825306736599856,4.5149388133780395,0.26759186028194604,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,43,local,-43.21289234144288,4.0383941485378525,0.28289508560643634,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,43,greedy,-90.0317405402268,4.428875770941924,4.574298283080754,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,43,wo_md,-49.70121512624074,4.668173462225512,0.3019480503985618,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,43,wo_tp,-100.74518231399043,4.454774929135803,5.619743302263238,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,43,wo_co,-46.872760986115544,4.322795658373012,0.36448044023854376,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,44,cotop,-47.99045827039582,4.481084292250114,0.3179615347894677,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,44,local,-45.02531234582508,4.166626838598878,0.3359043959836262,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,44,greedy,-92.809555549048,4.512636794451559,4.768318760453245,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,44,wo_md,-49.59574303426482,4.6125447948030045,0.3470295086234776,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,44,wo_tp,-108.21708570200158,4.802460664226357,6.019247905973802,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,44,wo_co,-44.36807360716399,4.107306130412849,0.32950123030355266,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,45,cotop,-48.00930664442115,4.497775498690382,0.3031551657517327,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,45,local,-46.07728255773347,4.294986825774418,0.3127414299989282,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,45,greedy,-95.80721528650888,4.669754608327571,4.910966920323316,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,45,wo_md,-46.965662975233414,4.38373869661965,0.3128276009036901,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,45,wo_tp,-103.55462664062671,4.597890135413978,5.7575725286486925,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,45,wo_co,-49.00320692307845,4.526075571230622,0.37424512107722385,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,46,cotop,-48.874638451671366,4.507638607130633,0.3798252380365025,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,46,local,-46.21740210794287,4.23678296149735,0.38495724929693614,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,46,greedy,-92.60871026379507,4.735487431264084,4.525383595115424,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,46,wo_md,-44.77652940599509,4.181774233479187,0.29587870712032216,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,46,wo_tp,-86.2619075515691,3.7910495274777487,4.835141227679158,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,46,wo_co,-46.0761411352679,4.375653274729408,0.23196083879738394,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,47,cotop,-48.74380845215336,4.5175810049149705,0.3567998403003648,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,47,local,-50.66489779201334,4.680278678034322,0.3862111011670114,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,47,greedy,-96.94010435967023,4.626846229620128,5.067164206346896,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,47,wo_md,-48.165549038706644,4.480757944026906,0.335796959843758,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,47,wo_tp,-91.72967932515374,4.05537196838831,5.117595964127061,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,47,wo_co,-48.89625062881918,4.53471496089633,0.3549101019855879,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,48,cotop,-49.880655080226056,4.674141502990503,0.3139240050321043,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,48,local,-44.81604132912624,4.155722367992096,0.32588176492052845,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,48,greedy,-92.28597595928727,4.5408905071474175,4.687707088781309,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,48,wo_md,-51.633387637228445,4.806441497629595,0.3568972660932496,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,48,wo_tp,-100.04730778001463,4.431241926098419,5.5734888519030426,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,48,wo_co,-46.24496399987878,4.300774887742374,0.32372151224550383,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,49,cotop,-44.537532563247055,4.149368429340463,0.3043848269842444,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,49,local,-47.870887798482435,4.420037830780608,0.367050949067635,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,49,greedy,-94.27800612600093,4.646895781500912,4.780904831099181,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,49,wo_md,-43.627550618855715,4.068379824489435,0.294375237396136,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,49,wo_tp,-101.62374163369142,4.496026513745269,5.666347649623875,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,49,wo_co,-45.56142620307118,4.2306462053612,0.3254964149459191,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,50,cotop,-51.883526771046355,4.862907928397146,0.3254447487074902,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,50,local,-49.01222574188272,4.573625722008935,0.3275968521793371,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,50,greedy,-91.32694872447486,4.496380152075471,4.636314720372013,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
43,50,wo_md,-46.05555000055729,4.287034514477867,0.3185204855778627,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
43,50,wo_tp,-113.3596716478342,5.043691666592788,6.292275498190632,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
43,50,wo_co,-43.33865764810504,4.030299689551446,0.30356607525905943,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,1,cotop,-44.88437353283387,4.2055730873636294,0.2828642659197584,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,1,local,-46.34655000343676,4.336490883982106,0.29816411636156925,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,1,greedy,-88.19492925430698,4.316908382482237,4.5025845429484646,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,1,wo_md,-45.22216176638136,4.239995534920773,0.282220641717362,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,1,wo_tp,-100.52849976070944,4.459871289788978,5.592978686281967,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,1,wo_co,-47.461551456374266,4.447835539148816,0.2983196064886123,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,2,cotop,-42.431895192341074,3.9778115161814718,0.2653780030526364,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,2,local,-47.67650272986147,4.45335737377019,0.31429289921595494,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,2,greedy,-90.08339398479822,4.475808169749798,4.532531228730025,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,2,wo_md,-46.35133122278935,4.2638800077913315,0.37125311448760295,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,2,wo_tp,-93.70861274732755,4.13941372360477,5.231447551127985,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,2,wo_co,-43.85376470135697,4.077576865897965,0.3077996042377315,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,3,cotop,-50.24125901932266,4.677852000491351,0.34627390144091497,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,3,local,-49.96828283323942,4.654977030634305,0.3418512526896377,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,3,greedy,-81.60379215867886,4.077318781048563,4.083060434819322,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,3,wo_md,-47.4869087089048,4.367995074057147,0.3806957968333348,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,3,wo_tp,-89.98261980906366,3.9770802326152066,5.021181748291162,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,3,wo_co,-51.55905985766042,4.852327361878471,0.3035786238875714,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,4,cotop,-46.799004182494905,4.402795461621113,0.27710495662837686,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,4,local,-45.40523667540173,4.189532525971108,0.35099114156906525,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,4,greedy,-84.4647421613195,4.235706139959671,4.21076807617228,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,4,wo_md,-44.00759891408007,4.099419397678124,0.30134049372988403,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,4,wo_tp,-98.40026813085592,4.345583104164462,5.494443708921129,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,4,wo_co,-44.59966107912372,4.15311194096501,0.30685416694736245,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,5,cotop,-47.66464766128281,4.4471056094567984,0.3193591566714813,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,5,local,-46.003105064895756,4.272199604735345,0.32811090175423085,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,5,greedy,-94.15943458866072,4.574902406792382,4.84104105207369,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,5,wo_md,-47.77701259699845,4.478889651790958,0.2988116079088884,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,5,wo_tp,-98.82164674503073,4.376926284225066,5.505238390278008,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,5,wo_co,-47.6722530865095,4.437922889314485,0.3293024193364658,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,6,cotop,-52.25976466005234,4.954340515576614,0.2716359504286203,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,6,local,-49.79442896766819,4.694510833826019,0.28493206294080065,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,6,greedy,-85.0796620978983,4.302065553022013,4.205900656767815,1.0,0.0,20,"[0, 2, 3, 4, 5]",0.95
44,6,wo_md,-45.284526577837624,4.221971485043993,0.3064811727397691,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,6,wo_tp,-107.5868113121391,4.7745505215189326,5.984130609694978,1.0,0.0,20,"[5, 5, 5, 5, 5]",1.0
44,6,wo_co,-51.53209264917539,4.790206107582276,0.3630031573352627,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
44,7,cotop,-50.555974922858724,4.710265931856382,0.3453315604294893,1.0,0.0,20,"[0, 0, 0, 0, 0]",0.0
