episode,reward,delay,energy,completion_ratio,violation_ratio,policy_loss,value_loss,entropy,gradient_norm
418,-47.72484394178378,4.474019068023316,0.298465326155061,1.0,0.0,-1.773438634700142e-05,22302.22265625,-0.0,6244347.5
419,-45.84627048222596,4.227483720193097,0.3571433280294999,1.0,0.0,-8.698541023477446e-06,5472.26025390625,-0.0,3024004.25
420,-44.953590929938954,4.154947134306984,0.34041195868691104,1.0,0.0,8.230257662944496e-06,4911.1396484375,-0.0,2629338.5
421,-44.79877798344577,4.198693713822094,0.28118408452248195,1.0,0.0,1.4796567484154366e-05,15556.6044921875,-0.0,4843294.5
422,-47.531049980788325,4.425937514776035,0.32716748330279777,1.0,0.0,1.881876050902065e-05,25090.96484375,1.199564695489612e-25,6551271.5
423,-48.505794468766,4.530026867402909,0.320552579473689,1.0,0.0,1.7326063243672252e-05,21295.98828125,1.7188102144295257e-23,6487879.0
424,-50.33601262578511,4.685233500251822,0.348367762326689,1.0,0.0,7.98581459093839e-06,4673.33984375,-0.0,2902758.5
425,-51.11296977579078,4.784139575240511,0.327157402338568,1.0,0.0,-7.928051672934089e-06,4622.20556640625,-0.0,3129054.5
426,-41.36683426941697,3.845477790802815,0.2912056361388818,1.0,0.0,-1.2270107617950998e-05,10712.484375,-0.0,3710642.5
427,-45.446089738913045,4.196052320146043,0.3485566537452615,1.0,0.0,-1.1186182746314444e-05,8954.759765625,1.2215331888149702e-22,3621001.25
428,-50.31448631943647,4.711145840833931,0.3203027911097169,1.0,0.0,-1.2889266145066358e-05,11873.4111328125,2.601886147007462e-39,5000350.0
429,-49.3738809587126,4.621048966425892,0.31633912944536674,1.0,0.0,7.774005098326597e-06,4435.4345703125,1.2508560512963477e-34,2748621.75
430,-48.64160030146668,4.591204403066503,0.27295562708016463,1.0,0.0,9.315138413512614e-06,6282.3544921875,-0.0,3363742.5
431,-47.68232273450495,4.405956281043523,0.36227599240697184,1.0,0.0,7.072901098581497e-06,3679.759033203125,-0.0,2364107.5
432,-48.86012243678709,4.54566949032361,0.34034275335509745,1.0,0.0,-3.7148964793232153e-07,190.4790802001953,-0.0,132857.8125
433,-45.95886474454463,4.32169243800408,0.2741940364503836,1.0,0.0,-3.8296565207929234e-07,162.80917358398438,-0.0,140653.828125
434,-44.86183764025364,4.173219910459793,0.31296385356557055,1.0,0.0,2.5832719074969646e-06,614.0982666015625,-0.0,842211.75
435,-44.575424898018724,4.145971376030122,0.31157111377175045,1.0,0.0,-2.559772269705718e-07,150.92678833007812,-0.0,84113.359375
436,-49.676358036590514,4.633185445971275,0.3344503576877751,1.0,0.0,5.6104877330653835e-06,2397.27392578125,8.787639116010675e-23,1989838.75
437,-50.03188425375501,4.6618615927290925,0.34132683264640756,1.0,0.0,3.9423856179610084e-08,186.48585510253906,-0.0,14528.5634765625
438,-46.0744519700485,4.310718174184407,0.2967270228204447,1.0,0.0,-5.835998763359385e-06,2548.74462890625,-0.0,1889298.125
439,-49.826861836661315,4.6310789394141665,0.3516072442519657,1.0,0.0,-1.1353150512150023e-05,9252.4072265625,-0.0,3997665.25
440,-45.37052149898975,4.188594048922083,0.34845810097689034,1.0,0.0,-9.800726274988847e-07,218.385986328125,-0.0,340703.4375
441,-47.27156213231736,4.418183096540104,0.3089731166916317,1.0,0.0,6.996730917308014e-06,3606.62451171875,-0.0,2535023.75
442,-51.528576513395116,4.795487011149578,0.35737064018993603,1.0,0.0,8.914881618693471e-06,5787.60791015625,-0.0,3157326.5
443,-51.78558763686629,4.863729064203346,0.3148296994832829,1.0,0.0,2.6183095087617403e-06,681.1673583984375,-0.0,976887.0625
444,-49.099546668590726,4.5671209260268215,0.3428337408322505,1.0,0.0,-3.861398909066338e-06,1231.6854248046875,-0.0,1408845.5
445,-44.8835854934507,4.207024604885625,0.2813339444594445,1.0,0.0,-1.288943622057559e-06,264.5880126953125,-0.0,459936.875
446,-51.36138371373262,4.7874607718360505,0.3486775995372122,1.0,0.0,5.81573340241448e-06,2586.63037109375,2.5223372357846707e-44,2266964.5
447,-50.231845260016954,4.69028145394058,0.33290307206111636,1.0,0.0,-3.0333130780491047e-06,834.5861206054688,-0.0,1122533.0
448,-44.94816414047715,4.18432891818417,0.31048749586354385,1.0,0.0,4.7562893996655475e-06,1739.264892578125,-0.0,1551099.375
449,-46.50953150566551,4.385742377271677,0.2652107732948734,1.0,0.0,1.2869626289102598e-06,270.55078125,-0.0,443528.0625
450,-43.12161763813149,4.04352250619967,0.2686392576134791,1.0,0.0,-4.865220944338944e-06,1793.774658203125,-0.0,1573664.375
451,-48.84641895715131,4.507644793504108,0.37699710221102267,1.0,0.0,-9.831675924942829e-06,6980.89599609375,-0.0,3397782.75
452,-46.04000514677634,4.306900450271639,0.2971000644059948,1.0,0.0,6.846106543889618e-07,185.5355682373047,-0.0,236947.671875
453,-44.58627411059409,4.156382586538003,0.30224482452140633,1.0,0.0,-7.184936293924693e-06,3774.024169921875,-0.0,2454657.25
454,-50.44819332084237,4.725070388352878,0.3197489437313581,1.0,0.0,2.1386210846685572e-07,190.29598999023438,-0.0,76487.7890625
455,-44.87072387341707,4.175549685421703,0.31152270192000364,1.0,0.0,-3.3163164516736288e-06,918.4299926757812,-0.0,1119895.5
456,-44.56492134240292,4.189206058762001,0.26728607547829386,1.0,0.0,5.9700732890632935e-06,2653.09619140625,-0.0,1909223.125
457,-46.23550475041628,4.3444683478722785,0.2790821271693493,1.0,0.0,1.1051708952436456e-06,245.92245483398438,2.5223372357846707e-44,387060.53125
458,-47.475999819972365,4.4621062196011225,0.28549376239611524,1.0,0.0,-9.770707038114779e-06,6885.2919921875,-0.0,3347088.0
459,-45.37933339822295,4.249997986880276,0.28793535294201894,1.0,0.0,-8.662078471388668e-06,5423.66943359375,-0.0,2807419.5
460,-47.04361248613732,4.400520919153665,0.3038403294600659,1.0,0.0,-5.653846528730355e-06,2411.85400390625,-0.0,1934334.0
461,-48.954331654951176,4.570048663259824,0.3253845022352931,1.0,0.0,6.900442031110288e-07,215.12991333007812,-0.0,252406.640625
462,-47.62047045085887,4.419766910063801,0.3422801350220847,1.0,0.0,6.619474788749358e-06,3246.852783203125,-0.0,2241698.5
463,-50.36510913269658,4.660723657734854,0.3757872555348049,1.0,0.0,2.292621047672583e-06,561.8682861328125,7.086009044248334e-28,858026.1875
464,-52.897335097662825,4.965280286493771,0.32445322327251136,1.0,0.0,-4.492932930588722e-06,1629.1998291015625,-0.0,1733086.375
465,-48.54837890081572,4.565260506694058,0.2895773833875142,1.0,0.0,-8.665724635648075e-06,5465.76611328125,-0.0,2975913.75
466,-44.86587572832527,4.175687398799953,0.3109001740325761,1.0,0.0,-1.12425666998206e-07,143.91571044921875,-0.0,38000.14453125
467,-45.79583139127614,4.267779359462805,0.3118037796648088,1.0,0.0,1.0060679414891638e-05,7270.7490234375,-0.0,3600802.5
468,-45.90124402600004,4.298006081088657,0.29211832151134515,1.0,0.0,8.397730198339559e-06,5118.1650390625,-0.0,2777942.5
469,-49.02346413595808,4.61567049236862,0.28667592122718727,1.0,0.0,9.287303328164853e-06,6249.51123046875,-0.0,3443363.75
470,-44.43942812321615,4.173908766614375,0.27003404570724027,1.0,0.0,3.865079634124413e-07,155.42665100097656,-0.0,127442.546875
471,-47.61973397095795,4.474871623112335,0.2871017739834611,1.0,0.0,-1.4955732694943435e-05,15907.103515625,-0.0,5117234.5
472,-45.024662426641676,4.195316959639107,0.30714928302505956,1.0,0.0,-2.493739884812385e-05,43914.67578125,-0.0,8342398.0
473,-47.885743197937074,4.459900419723321,0.32867390007038677,1.0,0.0,-2.2686203010380268e-05,36388.8125,-0.0,7686853.5
474,-44.284155746430784,4.074647969109245,0.35376760553383213,1.0,0.0,-1.4114724763203412e-05,14155.2216796875,-0.0,4272023.5
475,-49.09827263953419,4.584780235415023,0.32504702853839446,1.0,0.0,-5.658092504745582e-06,2437.11376953125,-0.0,2139737.25
476,-47.50947109796892,4.406294693887857,0.3446524159090333,1.0,0.0,7.809810085745994e-06,4456.0908203125,-0.0,2713292.5
477,-51.687948517003754,4.848969847886943,0.31982500381343265,1.0,0.0,1.401459849148523e-05,14014.630859375,-0.0,5118182.5
478,-46.61074887246959,4.384924625937051,0.27615026130990883,1.0,0.0,1.4197657947079279e-05,14349.216796875,1.0579803405652369e-42,4929917.0
479,-47.41927391874457,4.368988337830399,0.3729390540440584,1.0,0.0,1.157325277745258e-05,9593.0458984375,-0.0,3906645.25
480,-42.47997791904355,3.94191626604578,0.3060815258585746,1.0,0.0,4.749173058371525e-06,1709.5015869140625,-0.0,1437748.75
481,-40.64374195643003,3.812441897941394,0.2519322977016102,1.0,0.0,-6.671617484244052e-06,3246.888916015625,-0.0,1868203.125
482,-48.494930303555975,4.494019446731425,0.35547358362417175,1.0,0.0,-1.5373694623121992e-05,16812.26953125,-0.0,5229250.0
483,-48.78796594328164,4.5492887129573285,0.3295078813708363,1.0,0.0,-1.4072635167394765e-05,14113.357421875,-0.0,5101577.5
484,-46.41122787846507,4.353936478810922,0.28718630903558495,1.0,0.0,-1.1835469194920734e-05,10014.658203125,-0.0,3861656.25
485,-48.191067324454174,4.464546171026707,0.3545605614187105,1.0,0.0,3.019265477632871e-06,811.7642822265625,-0.0,1078625.25
486,-45.69192639621175,4.299585319378613,0.2696073202425615,1.0,0.0,5.4450802053906955e-06,2246.88330078125,-0.0,1754955.75
487,-46.08152149276902,4.275386273805407,0.33276587547149533,1.0,0.0,2.0163945464446442e-06,442.029541015625,-0.0,637904.0
488,-47.45749456866579,4.404729009064013,0.3410204478025646,1.0,0.0,-4.382498445920646e-06,1518.7215576171875,-0.0,1549021.875
489,-50.23913500557357,4.704298563390894,0.31961493716646416,1.0,0.0,-1.2619170774996746e-05,11393.37109375,-0.0,4514194.5
490,-46.21495475570131,4.2845957419740195,0.33689973359611114,1.0,0.0,-2.99204066323e-06,783.1771240234375,-0.0,990510.0625
491,-45.541139307547745,4.199409636248454,0.35470429450631946,1.0,0.0,3.5114342153974576e-06,1020.5987548828125,-0.0,1146253.375
492,-45.77429958313032,4.239943951710144,0.33748600660288763,1.0,0.0,5.954514563200064e-06,2650.65283203125,-0.0,1964174.0
493,-46.03235106814226,4.282887348662445,0.3203477581517807,1.0,0.0,5.173905265110079e-06,2041.8089599609375,-0.0,1603001.875
494,-47.05995142176787,4.379243895251024,0.3267512469257624,1.0,0.0,2.385112054525962e-07,168.93331909179688,-0.0,80135.6796875
495,-48.20946527882123,4.458042137700367,0.36290439018175497,1.0,0.0,-1.3989278158987872e-05,13946.607421875,-0.0,4844971.5
496,-47.61824192477219,4.438574777690218,0.3232494147870012,1.0,0.0,-2.0208422938594595e-05,28904.44140625,-0.0,6940949.0
497,-42.876935607585345,3.996802079126696,0.2908914816318371,1.0,0.0,-1.7961701814783737e-05,22841.056640625,-0.0,5519570.5
498,-49.73604715976114,4.6403174753045295,0.3332872406715847,1.0,0.0,-1.3736328583036084e-05,13468.3857421875,-0.0,4744185.0
499,-44.96574755687897,4.147869035439731,0.3487057202481668,1.0,0.0,-3.1387637591251405e-06,846.7952880859375,-0.0,964234.0
500,-45.79602676345009,4.227420909649265,0.3521817666957434,1.0,0.0,9.632630280975718e-06,6679.7421875,-0.0,3126133.25
