run_id,algorithm,scenario,workload,seed,checkpoint_path,checkpoint_sha256,model_parameter_hash,realization_path,realization_sha256,git_commit,mean_delay_s,mean_energy_j,completion_ratio,action_sequence_sha256
phase7_CoTOP_corridor_2400m_w40_seed51,CoTOP,corridor_2400m,40,51,D:\cotop-implementation\results\phase2_multiseed\CoTOP\corridor_2400m_w40_seed42\checkpoint.pt,148e8f37e45298e87b30d1c2db2f741179503c3b9638740b81195ddb4971d60e,aefeb113fb16d0d8fc61b41c91194ef426740ebf4bd6167f9fa3fe9c50ceed94,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w40_seed51.json,5823d1befd07544b1f9a7a641868dbd5615e02b5ec94aed7d6c2a3051d70b654,4e25265,2.1340036556891473,4.3897077585982585,0.9725,a1ca7e9f476efca57e8bcc8db6db0cd2cabb5bc137cc4616229c73bed46344d5
phase7_DDQN_corridor_2400m_w40_seed51,DDQN,corridor_2400m,40,51,D:\cotop-implementation\results\phase2_multiseed\DDQN\corridor_2400m_w40_seed42\checkpoint.pt,24423dca10c4968ddd197a480588a8f7ccb4922b1d4f980413c11f0c71ce4009,12a628b33f0dee6acf5d876adb3351af2ce4684165f4fb9a5750553cc1a6566a,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w40_seed51.json,5823d1befd07544b1f9a7a641868dbd5615e02b5ec94aed7d6c2a3051d70b654,4e25265,2.0732148263841155,4.966305177785463,0.975,19366ed8e32173ecd3a838ddaabc6fd76b14d957c2b9342c040dbac7dd8015c9
phase7_Local_corridor_2400m_w40_seed51,Local,corridor_2400m,40,51,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w40_seed51.json,5823d1befd07544b1f9a7a641868dbd5615e02b5ec94aed7d6c2a3051d70b654,4e25265,2.083343972486194,0.286589916666603,0.975,b9ad9bbb07a72104fa44dc50618b9102100581f0d6866cd59d549ab5b1749ff4
phase7_Greedy_corridor_2400m_w40_seed51,Greedy,corridor_2400m,40,51,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w40_seed51.json,5823d1befd07544b1f9a7a641868dbd5615e02b5ec94aed7d6c2a3051d70b654,4e25265,2.068648091208271,7.2155075852805695,0.9725,5e793d42f3f2b2be64f67959d761e371fb953a9a2f4a45c915017b1c43604c29
phase7_wo_md_corridor_2400m_w40_seed51,wo_md,corridor_2400m,40,51,D:\cotop-implementation\results\phase2_multiseed\CoTOP\corridor_2400m_w40_seed42\checkpoint.pt,148e8f37e45298e87b30d1c2db2f741179503c3b9638740b81195ddb4971d60e,aefeb113fb16d0d8fc61b41c91194ef426740ebf4bd6167f9fa3fe9c50ceed94,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w40_seed51.json,5823d1befd07544b1f9a7a641868dbd5615e02b5ec94aed7d6c2a3051d70b654,4e25265,2.1340036556891473,4.3897077585982585,0.9725,a1ca7e9f476efca57e8bcc8db6db0cd2cabb5bc137cc4616229c73bed46344d5
phase7_wo_tp_corridor_2400m_w40_seed51,wo_tp,corridor_2400m,40,51,D:\cotop-implementation\results\phase2_multiseed\CoTOP\corridor_2400m_w40_seed42\checkpoint.pt,148e8f37e45298e87b30d1c2db2f741179503c3b9638740b81195ddb4971d60e,aefeb113fb16d0d8fc61b41c91194ef426740ebf4bd6167f9fa3fe9c50ceed94,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w40_seed51.json,5823d1befd07544b1f9a7a641868dbd5615e02b5ec94aed7d6c2a3051d70b654,4e25265,2.1340036556891473,4.3897077585982585,0.9725,a1ca7e9f476efca57e8bcc8db6db0cd2cabb5bc137cc4616229c73bed46344d5
phase7_wo_co_corridor_2400m_w40_seed51,wo_co,corridor_2400m,40,51,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_corridor_2400m_w40_seed51.json,5823d1befd07544b1f9a7a641868dbd5615e02b5ec94aed7d6c2a3051d70b654,4e25265,2.083343972486194,0.286589916666603,0.975,b9ad9bbb07a72104fa44dc50618b9102100581f0d6866cd59d549ab5b1749ff4
phase7_CoTOP_grid_200m_w20_seed42,CoTOP,grid_200m,20,42,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w20_seed42\checkpoint.pt,412c841b9e2d6415443d110e936113d2dbcb56034151125dd0369be6067a4616,a4afa7dac799f322995238e23e0aacbde6de00df47cfae860121f6ea64bd8890,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_42.json,a8da4ce99a3ed874a8d14eb6f334632103224883a7704a2117534e8ca858cdfa,4e25265,0.6595446399927812,0.9404945410358738,1.0,caae96e4b029d3445abf037cba6cf2b44e35d7db0a28d785f9efcb1e140aaf09
phase7_DDQN_grid_200m_w20_seed42,DDQN,grid_200m,20,42,D:\cotop-implementation\results\phase2_multiseed\DDQN\grid_200m_w20_seed42\checkpoint.pt,bc01a171337842f89c8b606499e92f737e3aacabb274577f9f71fb3ee07ce94c,03c189572429f8b279a45cc2b1bffc92be904a46d29b48a64addb0e68cd533e5,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_42.json,a8da4ce99a3ed874a8d14eb6f334632103224883a7704a2117534e8ca858cdfa,4e25265,0.6516546574122138,3.0115304071739444,1.0,05949a896085b718dc2c002eb71abeed4367470977097f61a3a3a2c54afa4a58
phase7_Local_grid_200m_w20_seed42,Local,grid_200m,20,42,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_42.json,a8da4ce99a3ed874a8d14eb6f334632103224883a7704a2117534e8ca858cdfa,4e25265,0.6636042213192309,0.2862263154298333,1.0,3e273723fa2057ff611c7f5347fb8a232d72b272b95bd4b32beca34c16ef9cf8
phase7_Greedy_grid_200m_w20_seed42,Greedy,grid_200m,20,42,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_42.json,a8da4ce99a3ed874a8d14eb6f334632103224883a7704a2117534e8ca858cdfa,4e25265,0.6448824012635231,3.1752936059493067,1.0,cabb81d8a27cfeecc165aa376cc091dc73b3f56aae6aab6558676b4f028061cd
phase7_wo_md_grid_200m_w20_seed42,wo_md,grid_200m,20,42,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w20_seed42\checkpoint.pt,412c841b9e2d6415443d110e936113d2dbcb56034151125dd0369be6067a4616,a4afa7dac799f322995238e23e0aacbde6de00df47cfae860121f6ea64bd8890,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_42.json,a8da4ce99a3ed874a8d14eb6f334632103224883a7704a2117534e8ca858cdfa,4e25265,0.6595446399927812,0.9404945410358738,1.0,caae96e4b029d3445abf037cba6cf2b44e35d7db0a28d785f9efcb1e140aaf09
phase7_wo_tp_grid_200m_w20_seed42,wo_tp,grid_200m,20,42,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w20_seed42\checkpoint.pt,412c841b9e2d6415443d110e936113d2dbcb56034151125dd0369be6067a4616,a4afa7dac799f322995238e23e0aacbde6de00df47cfae860121f6ea64bd8890,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_42.json,a8da4ce99a3ed874a8d14eb6f334632103224883a7704a2117534e8ca858cdfa,4e25265,0.6595446399927812,0.9404945410358738,1.0,caae96e4b029d3445abf037cba6cf2b44e35d7db0a28d785f9efcb1e140aaf09
phase7_wo_co_grid_200m_w20_seed42,wo_co,grid_200m,20,42,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_42.json,a8da4ce99a3ed874a8d14eb6f334632103224883a7704a2117534e8ca858cdfa,4e25265,0.6636042213192309,0.2862263154298333,1.0,3e273723fa2057ff611c7f5347fb8a232d72b272b95bd4b32beca34c16ef9cf8
phase7_CoTOP_grid_200m_w20_seed43,CoTOP,grid_200m,20,43,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w20_seed43\checkpoint.pt,96d3ea59f160829eebd5bb4d6eed465cafec1bdfcce080e93e029a327b68ffac,e417ca054e9dd05a9a22418936937b0a7310e994fc9b1ca4b41d87c1f3a8beb9,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_43.json,e31eb04b48a7312bb56f210f70415d62b484795687d109427d9ed1363903bcb7,4e25265,0.6664811819956714,3.8090125251486056,1.0,7b65690b056c889c111fe842546830b5cf2f6a4cc885a9548e188f471e785c7e
phase7_DDQN_grid_200m_w20_seed43,DDQN,grid_200m,20,43,D:\cotop-implementation\results\phase2_multiseed\DDQN\grid_200m_w20_seed43\checkpoint.pt,086c42be26d53aaf1d0a860dffe4517f62ebcb76fd163d64552c38a3465839dc,acc6913bfd2d9a07707aba1a6a7dcdebe8a2b9ae267121b46d8cea6bdb1ad27d,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_43.json,e31eb04b48a7312bb56f210f70415d62b484795687d109427d9ed1363903bcb7,4e25265,0.6261020170604253,2.6458467556293193,1.0,71f5d210b45eba8da22c170fd5d94b29e4b7c1844c5859ba842fbd4de8883e17
phase7_Local_grid_200m_w20_seed43,Local,grid_200m,20,43,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_43.json,e31eb04b48a7312bb56f210f70415d62b484795687d109427d9ed1363903bcb7,4e25265,0.642919495063858,0.2741101993036568,1.0,3e273723fa2057ff611c7f5347fb8a232d72b272b95bd4b32beca34c16ef9cf8
phase7_Greedy_grid_200m_w20_seed43,Greedy,grid_200m,20,43,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_43.json,e31eb04b48a7312bb56f210f70415d62b484795687d109427d9ed1363903bcb7,4e25265,0.6230886331003701,3.127370471241156,1.0,ba909b0c3c8fca0788ac2427190d299c076ae1bfa9105fc9d8075ccd88421c7d
phase7_wo_md_grid_200m_w20_seed43,wo_md,grid_200m,20,43,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w20_seed43\checkpoint.pt,96d3ea59f160829eebd5bb4d6eed465cafec1bdfcce080e93e029a327b68ffac,e417ca054e9dd05a9a22418936937b0a7310e994fc9b1ca4b41d87c1f3a8beb9,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_43.json,e31eb04b48a7312bb56f210f70415d62b484795687d109427d9ed1363903bcb7,4e25265,0.6664811819956714,3.8090125251486056,1.0,7b65690b056c889c111fe842546830b5cf2f6a4cc885a9548e188f471e785c7e
phase7_wo_tp_grid_200m_w20_seed43,wo_tp,grid_200m,20,43,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w20_seed43\checkpoint.pt,96d3ea59f160829eebd5bb4d6eed465cafec1bdfcce080e93e029a327b68ffac,e417ca054e9dd05a9a22418936937b0a7310e994fc9b1ca4b41d87c1f3a8beb9,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_43.json,e31eb04b48a7312bb56f210f70415d62b484795687d109427d9ed1363903bcb7,4e25265,0.6664811819956714,3.8090125251486056,1.0,7b65690b056c889c111fe842546830b5cf2f6a4cc885a9548e188f471e785c7e
phase7_wo_co_grid_200m_w20_seed43,wo_co,grid_200m,20,43,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_43.json,e31eb04b48a7312bb56f210f70415d62b484795687d109427d9ed1363903bcb7,4e25265,0.642919495063858,0.2741101993036568,1.0,3e273723fa2057ff611c7f5347fb8a232d72b272b95bd4b32beca34c16ef9cf8
phase7_CoTOP_grid_200m_w20_seed44,CoTOP,grid_200m,20,44,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w20_seed44\checkpoint.pt,dbb55d760a975e032dc49be26f2914ffe5ea3b2d8ec0fa877b7450ccabf17703,939e967d241834d7d84422f85abd25b1315ee6b977c147d0eada0d5aa2a494d3,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_44.json,e024511ac1d2a4933a9b6fb14e0e68102efbc6764454fbdd2bb4387172fb61dd,4e25265,0.6411276350756004,3.5295498141462063,1.0,6429afe8f42c1fe627775f8bc441ed2cd86b89c6964ce701c996124f96f0e5b9
phase7_DDQN_grid_200m_w20_seed44,DDQN,grid_200m,20,44,D:\cotop-implementation\results\phase2_multiseed\DDQN\grid_200m_w20_seed44\checkpoint.pt,3cdbc06cea9b2887ef2df7f43889a727a7c1fa7c7bd4102f80cc92971f091e7c,8a64bb213d2c0d22d362b3fb6577a471fff535bf885b207fb16e2e35eb1c06af,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_44.json,e024511ac1d2a4933a9b6fb14e0e68102efbc6764454fbdd2bb4387172fb61dd,4e25265,0.617657044103008,2.682382334987949,1.0,d6f3861aa000546b4473bb9d5bfd911199dcee32fdc2ebc1d321d12280ea8196
phase7_Local_grid_200m_w20_seed44,Local,grid_200m,20,44,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_44.json,e024511ac1d2a4933a9b6fb14e0e68102efbc6764454fbdd2bb4387172fb61dd,4e25265,0.6333336205661629,0.2661304660860628,1.0,3e273723fa2057ff611c7f5347fb8a232d72b272b95bd4b32beca34c16ef9cf8
phase7_Greedy_grid_200m_w20_seed44,Greedy,grid_200m,20,44,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_44.json,e024511ac1d2a4933a9b6fb14e0e68102efbc6764454fbdd2bb4387172fb61dd,4e25265,0.6154651482884524,3.0034680504267066,1.0,57e385dda83ed808daf4dfe002815a00a0451afedf2d72286fe4920abd63d403
phase7_wo_md_grid_200m_w20_seed44,wo_md,grid_200m,20,44,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w20_seed44\checkpoint.pt,dbb55d760a975e032dc49be26f2914ffe5ea3b2d8ec0fa877b7450ccabf17703,939e967d241834d7d84422f85abd25b1315ee6b977c147d0eada0d5aa2a494d3,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_44.json,e024511ac1d2a4933a9b6fb14e0e68102efbc6764454fbdd2bb4387172fb61dd,4e25265,0.6411276350756004,3.5295498141462063,1.0,6429afe8f42c1fe627775f8bc441ed2cd86b89c6964ce701c996124f96f0e5b9
phase7_wo_tp_grid_200m_w20_seed44,wo_tp,grid_200m,20,44,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w20_seed44\checkpoint.pt,dbb55d760a975e032dc49be26f2914ffe5ea3b2d8ec0fa877b7450ccabf17703,939e967d241834d7d84422f85abd25b1315ee6b977c147d0eada0d5aa2a494d3,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_44.json,e024511ac1d2a4933a9b6fb14e0e68102efbc6764454fbdd2bb4387172fb61dd,4e25265,0.6411276350756004,3.5295498141462063,1.0,6429afe8f42c1fe627775f8bc441ed2cd86b89c6964ce701c996124f96f0e5b9
phase7_wo_co_grid_200m_w20_seed44,wo_co,grid_200m,20,44,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_44.json,e024511ac1d2a4933a9b6fb14e0e68102efbc6764454fbdd2bb4387172fb61dd,4e25265,0.6333336205661629,0.2661304660860628,1.0,3e273723fa2057ff611c7f5347fb8a232d72b272b95bd4b32beca34c16ef9cf8
phase7_CoTOP_grid_200m_w20_seed45,CoTOP,grid_200m,20,45,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w20_seed45\checkpoint.pt,b2385fa89f6400766ae97414d08fde5f820ba75e5d8865e6fc11743eea620f38,23a93c5011a5dea1369993bdd16e17a4f754c159f6af52244e5527df3b3017a7,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_45.json,8fae691a7d4403db2c85398ce8793fd241bdbb8a02187e631badad45e28e64bc,4e25265,0.6497425732343419,3.149750576239617,1.0,733e5e95e77c9ba3d0e1ea822ca4862142aa677cb8cb41148b6cbf731bb541f2
phase7_DDQN_grid_200m_w20_seed45,DDQN,grid_200m,20,45,D:\cotop-implementation\results\phase2_multiseed\DDQN\grid_200m_w20_seed45\checkpoint.pt,d0d0c6c3b475e7e977b6627337c8663c82ed9e7f2de9c8bf744d5556adbda01a,188d441c619a13b11d5a047a3d6a2b240f1c491710b056f99dc96db2d1685641,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_45.json,8fae691a7d4403db2c85398ce8793fd241bdbb8a02187e631badad45e28e64bc,4e25265,0.640349067285068,3.2411711725552976,1.0,d0173bdbc976208d9c72b1450202830a12afaad46db7d378f4c56c7dcc51cf55
phase7_Local_grid_200m_w20_seed45,Local,grid_200m,20,45,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_45.json,8fae691a7d4403db2c85398ce8793fd241bdbb8a02187e631badad45e28e64bc,4e25265,0.6507339760045525,0.2970549022854683,1.0,3e273723fa2057ff611c7f5347fb8a232d72b272b95bd4b32beca34c16ef9cf8
phase7_Greedy_grid_200m_w20_seed45,Greedy,grid_200m,20,45,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_45.json,8fae691a7d4403db2c85398ce8793fd241bdbb8a02187e631badad45e28e64bc,4e25265,0.6287382921142789,3.089409999106642,1.0,b28db64ee73e8348a9b5edf7344c37b3c41eaa2f38bdfa69a5e4ae52582ce2ac
phase7_wo_md_grid_200m_w20_seed45,wo_md,grid_200m,20,45,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w20_seed45\checkpoint.pt,b2385fa89f6400766ae97414d08fde5f820ba75e5d8865e6fc11743eea620f38,23a93c5011a5dea1369993bdd16e17a4f754c159f6af52244e5527df3b3017a7,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_45.json,8fae691a7d4403db2c85398ce8793fd241bdbb8a02187e631badad45e28e64bc,4e25265,0.6497425732343419,3.149750576239617,1.0,733e5e95e77c9ba3d0e1ea822ca4862142aa677cb8cb41148b6cbf731bb541f2
phase7_wo_tp_grid_200m_w20_seed45,wo_tp,grid_200m,20,45,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w20_seed45\checkpoint.pt,b2385fa89f6400766ae97414d08fde5f820ba75e5d8865e6fc11743eea620f38,23a93c5011a5dea1369993bdd16e17a4f754c159f6af52244e5527df3b3017a7,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_45.json,8fae691a7d4403db2c85398ce8793fd241bdbb8a02187e631badad45e28e64bc,4e25265,0.6497425732343419,3.149750576239617,1.0,733e5e95e77c9ba3d0e1ea822ca4862142aa677cb8cb41148b6cbf731bb541f2
phase7_wo_co_grid_200m_w20_seed45,wo_co,grid_200m,20,45,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_45.json,8fae691a7d4403db2c85398ce8793fd241bdbb8a02187e631badad45e28e64bc,4e25265,0.6507339760045525,0.2970549022854683,1.0,3e273723fa2057ff611c7f5347fb8a232d72b272b95bd4b32beca34c16ef9cf8
phase7_CoTOP_grid_200m_w20_seed46,CoTOP,grid_200m,20,46,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w20_seed46\checkpoint.pt,abc55c3268263e77319142d241708d106b10c8d3be67a384d8a9dc28be54dc35,4741022e34af29f4a4ee6b21dc600b8d28d7cd5ca57980c8b4c453b6398e0326,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_46.json,aa472acef9b1e2caa6ea22899fbbc437d529a36e00b6a85dc0bf0b1af017afa4,4e25265,0.6357509498832262,1.8355941320347282,1.0,f64840e2eaa53158d498c64af456ff571ebc631f19a5f5e64e5784c17e5362fe
phase7_DDQN_grid_200m_w20_seed46,DDQN,grid_200m,20,46,D:\cotop-implementation\results\phase2_multiseed\DDQN\grid_200m_w20_seed46\checkpoint.pt,707824dca02219c4db5223160dc5afa3afd0ed25b5185ce8413f274792d42d90,fb0c6ca6aea6ba47b55e62713a53b48bd45278825a6f075f83564c98150571b3,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_46.json,aa472acef9b1e2caa6ea22899fbbc437d529a36e00b6a85dc0bf0b1af017afa4,4e25265,0.6404318069686369,2.627452322302564,1.0,62e9b7e6fd96e584fb5b1ff1bd165ab68c9f8ccd89779a10288d3082c6acd6c9
phase7_Local_grid_200m_w20_seed46,Local,grid_200m,20,46,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_46.json,aa472acef9b1e2caa6ea22899fbbc437d529a36e00b6a85dc0bf0b1af017afa4,4e25265,0.6564455434000418,0.28166492718625136,1.0,3e273723fa2057ff611c7f5347fb8a232d72b272b95bd4b32beca34c16ef9cf8
phase7_Greedy_grid_200m_w20_seed46,Greedy,grid_200m,20,46,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_46.json,aa472acef9b1e2caa6ea22899fbbc437d529a36e00b6a85dc0bf0b1af017afa4,4e25265,0.6383924416074146,3.234849582327335,1.0,1c905bd79913fff80becd6f51559805001353433ebd50813a4f5236b559c70d2
phase7_wo_md_grid_200m_w20_seed46,wo_md,grid_200m,20,46,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w20_seed46\checkpoint.pt,abc55c3268263e77319142d241708d106b10c8d3be67a384d8a9dc28be54dc35,4741022e34af29f4a4ee6b21dc600b8d28d7cd5ca57980c8b4c453b6398e0326,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_46.json,aa472acef9b1e2caa6ea22899fbbc437d529a36e00b6a85dc0bf0b1af017afa4,4e25265,0.6357509498832262,1.8355941320347282,1.0,f64840e2eaa53158d498c64af456ff571ebc631f19a5f5e64e5784c17e5362fe
phase7_wo_tp_grid_200m_w20_seed46,wo_tp,grid_200m,20,46,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w20_seed46\checkpoint.pt,abc55c3268263e77319142d241708d106b10c8d3be67a384d8a9dc28be54dc35,4741022e34af29f4a4ee6b21dc600b8d28d7cd5ca57980c8b4c453b6398e0326,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_46.json,aa472acef9b1e2caa6ea22899fbbc437d529a36e00b6a85dc0bf0b1af017afa4,4e25265,0.6357509498832262,1.8355941320347282,1.0,f64840e2eaa53158d498c64af456ff571ebc631f19a5f5e64e5784c17e5362fe
phase7_wo_co_grid_200m_w20_seed46,wo_co,grid_200m,20,46,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_46.json,aa472acef9b1e2caa6ea22899fbbc437d529a36e00b6a85dc0bf0b1af017afa4,4e25265,0.6564455434000418,0.28166492718625136,1.0,3e273723fa2057ff611c7f5347fb8a232d72b272b95bd4b32beca34c16ef9cf8
phase7_CoTOP_grid_200m_w20_seed47,CoTOP,grid_200m,20,47,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w20_seed42\checkpoint.pt,412c841b9e2d6415443d110e936113d2dbcb56034151125dd0369be6067a4616,a4afa7dac799f322995238e23e0aacbde6de00df47cfae860121f6ea64bd8890,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_seed47.json,3cdf11673187d597401c2fc022de6cdf5ba2561f6bc1524c09d3145428f85316,4e25265,0.6338311473956014,0.9392397661641673,1.0,c1dab3731641072e168ae6e5eb5781f4de7b1ffd7ccf4f643aa3c699ac978f02
phase7_DDQN_grid_200m_w20_seed47,DDQN,grid_200m,20,47,D:\cotop-implementation\results\phase2_multiseed\DDQN\grid_200m_w20_seed42\checkpoint.pt,bc01a171337842f89c8b606499e92f737e3aacabb274577f9f71fb3ee07ce94c,03c189572429f8b279a45cc2b1bffc92be904a46d29b48a64addb0e68cd533e5,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_seed47.json,3cdf11673187d597401c2fc022de6cdf5ba2561f6bc1524c09d3145428f85316,4e25265,0.6211593220750641,3.0694529711520375,1.0,6ae82939e32ab7bb2b5751c5ee25e39010d74882e20fd7181f1623353d5a224e
phase7_Local_grid_200m_w20_seed47,Local,grid_200m,20,47,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_seed47.json,3cdf11673187d597401c2fc022de6cdf5ba2561f6bc1524c09d3145428f85316,4e25265,0.6356748874563425,0.2862461897271332,1.0,3e273723fa2057ff611c7f5347fb8a232d72b272b95bd4b32beca34c16ef9cf8
phase7_Greedy_grid_200m_w20_seed47,Greedy,grid_200m,20,47,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_seed47.json,3cdf11673187d597401c2fc022de6cdf5ba2561f6bc1524c09d3145428f85316,4e25265,0.6140365487596778,3.0409590617317575,1.0,8213472f66b5d15e6b5e2ea94837b24fdb9214a02bbc4c182ec5f18c46a306cd
phase7_wo_md_grid_200m_w20_seed47,wo_md,grid_200m,20,47,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w20_seed42\checkpoint.pt,412c841b9e2d6415443d110e936113d2dbcb56034151125dd0369be6067a4616,a4afa7dac799f322995238e23e0aacbde6de00df47cfae860121f6ea64bd8890,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_seed47.json,3cdf11673187d597401c2fc022de6cdf5ba2561f6bc1524c09d3145428f85316,4e25265,0.6338311473956014,0.9392397661641673,1.0,c1dab3731641072e168ae6e5eb5781f4de7b1ffd7ccf4f643aa3c699ac978f02
phase7_wo_tp_grid_200m_w20_seed47,wo_tp,grid_200m,20,47,D:\cotop-implementation\results\phase2_multiseed\CoTOP\grid_200m_w20_seed42\checkpoint.pt,412c841b9e2d6415443d110e936113d2dbcb56034151125dd0369be6067a4616,a4afa7dac799f322995238e23e0aacbde6de00df47cfae860121f6ea64bd8890,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_seed47.json,3cdf11673187d597401c2fc022de6cdf5ba2561f6bc1524c09d3145428f85316,4e25265,0.6338311473956014,0.9392397661641673,1.0,c1dab3731641072e168ae6e5eb5781f4de7b1ffd7ccf4f643aa3c699ac978f02
phase7_wo_co_grid_200m_w20_seed47,wo_co,grid_200m,20,47,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,D:\cotop-implementation\data\evaluation_realizations\realization_grid_200m_w20_seed47.json,3cdf11673187d597401c2fc022de6cdf5ba2561f6bc1524c09d3145428f85316,4e25265,0.6356748874563425,0.2862461897271332,1.0,3e273723fa2057ff611c7f5347fb8a232d72b272b95bd4b32beca34c16ef9cf8
