run_id,algorithm,scenario,workload,seed,status,realization_sha256,checkpoint_sha256,git_sha,tasks_generated,tasks_completed,tasks_failed,completion_ratio,mean_delay_s,std_delay_s,mean_energy_j,std_energy_j,comm_delay_s,comp_delay_s,wait_delay_s,comm_energy_j,comp_energy_j,local_energy_j,r2r_energy_j,total_reward,fail_deadlines,fail_coverages,fail_duals,fail_departures,param_immutable
corridor_2400m_Greedy_w30_seed44,Greedy,corridor_2400m,w30,44,COMPLETED,2e7215839ff41c4f9bd7cd524a428cb532657965c2eaabbe5ac5e5a3e39e93e3,,441296f18f1eddf09c399ac1840827d5a48b034d,300,296,4,0.9866666666666668,1.972402526687518,1.4766323881330368,6.874216349470947,4.131749669833236,1.9525515472017856,0.0048226280643873,0.015028351421345,2.7722179357365238,2.7361677022194937,0.0450627918962878,1.3658307115149322,-1688.33480344247,0,4,0,0,True
corridor_2400m_Local_w30_seed44,Local,corridor_2400m,w30,44,COMPLETED,2e7215839ff41c4f9bd7cd524a428cb532657965c2eaabbe5ac5e5a3e39e93e3,,441296f18f1eddf09c399ac1840827d5a48b034d,300,296,4,0.9866666666666668,1.9687189153280609,1.4657707640480149,0.2844911862426961,0.1337194929289926,1.886654295569504,0.00531249286574,0.0767521268928173,0.2560420676184264,0.0284491186242696,0.2844911862426961,0.0,-725.5591760576126,0,4,0,0,True
corridor_2400m_CoTOP_w30_seed45,CoTOP,corridor_2400m,w30,45,COMPLETED,f820ccdf1f56a15863c501f5ef482e73f19d133834f3c2390c7641fc1e03155a,,441296f18f1eddf09c399ac1840827d5a48b034d,300,295,5,0.9833333333333332,1.9343985651971665,1.5741616541567685,1.236059134400564,2.537238839907112,1.867791689478585,0.005643429803731,0.0609634459148502,0.6238578979033819,0.4167631072743319,0.2588684882863125,0.1954381292228503,-952.1388904965628,0,5,0,0,True
corridor_2400m_DDQN_w30_seed45,DDQN,corridor_2400m,w30,45,COMPLETED,f820ccdf1f56a15863c501f5ef482e73f19d133834f3c2390c7641fc1e03155a,,441296f18f1eddf09c399ac1840827d5a48b034d,300,295,5,0.9833333333333332,1.9343985651971665,1.5741616541567685,1.236059134400564,2.537238839907112,1.867791689478585,0.005643429803731,0.0609634459148502,0.6238578979033819,0.4167631072743319,0.2588684882863125,0.1954381292228503,-952.1388904965628,0,5,0,0,True
corridor_2400m_Greedy_w30_seed45,Greedy,corridor_2400m,w30,45,COMPLETED,f820ccdf1f56a15863c501f5ef482e73f19d133834f3c2390c7641fc1e03155a,,441296f18f1eddf09c399ac1840827d5a48b034d,300,294,6,0.98,1.9460372999827664,1.573752357207305,7.232340573584594,4.2654976086260135,1.927754503870425,0.0051628232261063,0.0131199728862349,2.915054007826808,2.879665562398056,0.0442355567859391,1.437621003359731,-1918.5537744754472,0,6,0,0,True
corridor_2400m_Local_w30_seed45,Local,corridor_2400m,w30,45,COMPLETED,f820ccdf1f56a15863c501f5ef482e73f19d133834f3c2390c7641fc1e03155a,,441296f18f1eddf09c399ac1840827d5a48b034d,300,295,5,0.9833333333333332,1.945542240883376,1.5680955673395691,0.3043494249091937,0.1371830802124239,1.8584745923836712,0.0057152935797071,0.0813523549199974,0.2739144824182744,0.0304349424909193,0.3043494249091937,0.0,-821.5460682735511,0,5,0,0,True
corridor_2400m_CoTOP_w30_seed46,CoTOP,corridor_2400m,w30,46,COMPLETED,86136e88345f1c18a29118b9ca8bfc848f0f984edc9fb5f2b303b7f02d3acb71,,441296f18f1eddf09c399ac1840827d5a48b034d,300,291,9,0.97,2.0272220523455804,1.5439225708366984,3.2346413206547373,4.200190545504205,1.9810764394293985,0.0052113222700215,0.0409342906461603,1.3664888376010351,1.2502771426584105,0.1452646186782804,0.6178753403952914,-1653.4756153489002,0,9,0,0,True
corridor_2400m_DDQN_w30_seed46,DDQN,corridor_2400m,w30,46,COMPLETED,86136e88345f1c18a29118b9ca8bfc848f0f984edc9fb5f2b303b7f02d3acb71,,441296f18f1eddf09c399ac1840827d5a48b034d,300,291,9,0.97,2.0272220523455804,1.5439225708366984,3.2346413206547373,4.200190545504205,1.9810764394293985,0.0052113222700215,0.0409342906461603,1.3664888376010351,1.2502771426584105,0.1452646186782804,0.6178753403952914,-1653.4756153489002,0,9,0,0,True
corridor_2400m_Greedy_w30_seed46,Greedy,corridor_2400m,w30,46,COMPLETED,86136e88345f1c18a29118b9ca8bfc848f0f984edc9fb5f2b303b7f02d3acb71,,441296f18f1eddf09c399ac1840827d5a48b034d,300,290,10,0.9666666666666668,2.043694978472746,1.5478433707447343,7.4864304339481,4.186755548351542,2.023594330562332,0.0049795010042554,0.0151211469061582,3.0115112556828127,2.9844087243170976,0.0338781642071442,1.4905104539481917,-2344.4722613131776,0,10,0,0,True
corridor_2400m_Local_w30_seed46,Local,corridor_2400m,w30,46,COMPLETED,86136e88345f1c18a29118b9ca8bfc848f0f984edc9fb5f2b303b7f02d3acb71,,441296f18f1eddf09c399ac1840827d5a48b034d,300,292,8,0.9733333333333334,2.0354051970125946,1.5405790689112575,0.2934423902432155,0.1361533912786364,1.9516644501252831,0.0054785149148392,0.0782622319724723,0.264098151218894,0.0293442390243215,0.2934423902432155,0.0,-1124.116575179434,0,8,0,0,True
corridor_2400m_CoTOP_w30_seed47,CoTOP,corridor_2400m,w30,47,COMPLETED,624cc23feef90e3f271228ceff8c0e8836438c34b191dc57eaf905ca503988aa,,441296f18f1eddf09c399ac1840827d5a48b034d,300,295,5,0.9833333333333332,1.9486270064841849,1.5179653386220724,7.792598072815759,3.4187283958011734,1.9029555543785093,0.0050284718551628,0.0406429802505122,3.1170392291263034,3.1170392291263034,0.0,1.5585196145631517,-1914.1015332611532,0,5,0,0,True
corridor_2400m_DDQN_w30_seed47,DDQN,corridor_2400m,w30,47,COMPLETED,624cc23feef90e3f271228ceff8c0e8836438c34b191dc57eaf905ca503988aa,,441296f18f1eddf09c399ac1840827d5a48b034d,300,295,5,0.9833333333333332,1.9486270064841849,1.5179653386220724,7.792598072815759,3.4187283958011734,1.9029555543785093,0.0050284718551628,0.0406429802505122,3.1170392291263034,3.1170392291263034,0.0,1.5585196145631517,-1914.1015332611532,0,5,0,0,True
corridor_2400m_Greedy_w30_seed47,Greedy,corridor_2400m,w30,47,COMPLETED,624cc23feef90e3f271228ceff8c0e8836438c34b191dc57eaf905ca503988aa,,441296f18f1eddf09c399ac1840827d5a48b034d,300,296,4,0.9866666666666668,1.91085606982682,1.5272269395711808,7.083536957047493,4.207947627830343,1.895864943220827,0.0050503366828364,0.0099407899231563,2.854135734539436,2.8209822117867347,0.0414419034408762,1.4084190107213237,-1712.8519150598909,0,4,0,0,True
corridor_2400m_Local_w30_seed47,Local,corridor_2400m,w30,47,COMPLETED,624cc23feef90e3f271228ceff8c0e8836438c34b191dc57eaf905ca503988aa,,441296f18f1eddf09c399ac1840827d5a48b034d,300,297,3,0.99,1.9157951387005503,1.522235198436545,0.299198270312176,0.1352664281994152,1.8280215563534736,0.0056183610949728,0.0821552212521035,0.2692784432809585,0.0299198270312176,0.299198270312176,0.0,-623.0362638945227,0,3,0,0,True
corridor_2400m_CoTOP_w30_seed48,CoTOP,corridor_2400m,w30,48,COMPLETED,fa306d0184da1ab0e8a7e0dec852c43be28871954050c4ca57c88d780dfea564,,441296f18f1eddf09c399ac1840827d5a48b034d,300,295,5,0.9833333333333332,1.9902773040910908,1.5080092818241613,3.834748671306056,3.606478240299837,1.949015538251127,0.0054658378868453,0.0357959279531188,1.6033197999201163,1.492247269683806,0.1388406627953881,0.7391816017021335,-1357.4188897147526,0,5,0,0,True
corridor_2400m_DDQN_w30_seed48,DDQN,corridor_2400m,w30,48,COMPLETED,fa306d0184da1ab0e8a7e0dec852c43be28871954050c4ca57c88d780dfea564,,441296f18f1eddf09c399ac1840827d5a48b034d,300,295,5,0.9833333333333332,1.9902773040910908,1.5080092818241613,3.834748671306056,3.606478240299837,1.949015538251127,0.0054658378868453,0.0357959279531188,1.6033197999201163,1.492247269683806,0.1388406627953881,0.7391816017021335,-1357.4188897147526,0,5,0,0,True
corridor_2400m_Greedy_w30_seed48,Greedy,corridor_2400m,w30,48,COMPLETED,fa306d0184da1ab0e8a7e0dec852c43be28871954050c4ca57c88d780dfea564,,441296f18f1eddf09c399ac1840827d5a48b034d,300,295,5,0.9833333333333332,1.995539381478377,1.513817308375373,6.894913203756009,4.319338646134947,1.9796171835756264,0.0052576561720616,0.010664541730689,2.779593550976404,2.744988319818004,0.0432565389480002,1.3703313329616018,-1786.5544617503422,0,5,0,0,True
corridor_2400m_Local_w30_seed48,Local,corridor_2400m,w30,48,COMPLETED,fa306d0184da1ab0e8a7e0dec852c43be28871954050c4ca57c88d780dfea564,,441296f18f1eddf09c399ac1840827d5a48b034d,300,295,5,0.9833333333333332,2.006005144648316,1.5060516819831955,0.3093169593130452,0.1333567869637282,1.9137612211311967,0.0058035869420346,0.0864403365750845,0.2783852633817407,0.0309316959313045,0.3093169593130452,0.0,-830.9549851705461,0,5,0,0,True
corridor_2400m_CoTOP_w30_seed49,CoTOP,corridor_2400m,w30,49,COMPLETED,1e4923ce97c5e3104e6efb9d7711ffd828a6f726b25a2273cbb2ad869db6fd22,,441296f18f1eddf09c399ac1840827d5a48b034d,300,297,3,0.99,1.904336294437591,1.5377778047855255,0.6678351174088283,1.878955907089077,1.8272317367051096,0.005433890331032,0.0716706674014492,0.4035684407741942,0.1852734106771336,0.2728687876213257,0.0789932659575005,-676.431596857977,0,3,0,0,True
corridor_2400m_DDQN_w30_seed49,DDQN,corridor_2400m,w30,49,COMPLETED,1e4923ce97c5e3104e6efb9d7711ffd828a6f726b25a2273cbb2ad869db6fd22,,441296f18f1eddf09c399ac1840827d5a48b034d,300,297,3,0.99,1.904336294437591,1.5377778047855255,0.6678351174088283,1.878955907089077,1.8272317367051096,0.005433890331032,0.0716706674014492,0.4035684407741942,0.1852734106771336,0.2728687876213257,0.0789932659575005,-676.431596857977,0,3,0,0,True
corridor_2400m_Greedy_w30_seed49,Greedy,corridor_2400m,w30,49,COMPLETED,1e4923ce97c5e3104e6efb9d7711ffd828a6f726b25a2273cbb2ad869db6fd22,,441296f18f1eddf09c399ac1840827d5a48b034d,300,298,2,0.9933333333333332,1.905307409628873,1.5431438745086663,6.74765834440784,4.195371694400135,1.8880299689751,0.0049276988263327,0.0123497418274403,2.7220086527186047,2.685296148789855,0.0458906299109374,1.3403535428993805,-1486.2147700718658,0,2,0,0,True
corridor_2400m_Local_w30_seed49,Local,corridor_2400m,w30,49,COMPLETED,1e4923ce97c5e3104e6efb9d7711ffd828a6f726b25a2273cbb2ad869db6fd22,,441296f18f1eddf09c399ac1840827d5a48b034d,300,297,3,0.99,1.9077061626650356,1.536762934053972,0.2919160886899563,0.1308672730172953,1.823472546417921,0.0054736272645155,0.0787599889825987,0.2627244798209606,0.0291916088689956,0.2919160886899563,0.0,-620.5492227842627,0,3,0,0,True
corridor_2400m_CoTOP_w30_seed50,CoTOP,corridor_2400m,w30,50,COMPLETED,3f35e685bc857551fa852b1687901958f33f4a2609378ab5882869e38dfe0763,,441296f18f1eddf09c399ac1840827d5a48b034d,300,296,4,0.9866666666666668,2.0439095978803,1.5953591310128905,7.936462302972889,2.8028213480079267,1.968161344595628,0.0049731689185376,0.0707750843661337,3.174894396181682,3.174399236193639,0.0006189499850533,1.587168670597567,-1858.6963199028428,0,4,0,0,True
corridor_2400m_DDQN_w30_seed50,DDQN,corridor_2400m,w30,50,COMPLETED,3f35e685bc857551fa852b1687901958f33f4a2609378ab5882869e38dfe0763,,441296f18f1eddf09c399ac1840827d5a48b034d,300,296,4,0.9866666666666668,2.0439095978803,1.5953591310128905,7.936462302972889,2.8028213480079267,1.968161344595628,0.0049731689185376,0.0707750843661337,3.174894396181682,3.174399236193639,0.0006189499850533,1.587168670597567,-1858.6963199028428,0,4,0,0,True
corridor_2400m_Greedy_w30_seed50,Greedy,corridor_2400m,w30,50,COMPLETED,3f35e685bc857551fa852b1687901958f33f4a2609378ab5882869e38dfe0763,,441296f18f1eddf09c399ac1840827d5a48b034d,300,296,4,0.9866666666666668,1.976718976283673,1.6092998949655477,7.328516056472342,4.317292134493558,1.9620818821306227,0.0049884837373399,0.0096486104157103,2.951449332412307,2.919380676694914,0.0400858196467408,1.45768604736512,-1753.5523265610468,0,4,0,0,True
corridor_2400m_Local_w30_seed50,Local,corridor_2400m,w30,50,COMPLETED,3f35e685bc857551fa852b1687901958f33f4a2609378ab5882869e38dfe0763,,441296f18f1eddf09c399ac1840827d5a48b034d,300,296,4,0.9866666666666668,1.9767377352169635,1.6034905106420567,0.296149875189284,0.1275023126794093,1.8917582203177925,0.0055446458597221,0.0794348690394491,0.2665348876703555,0.0296149875189283,0.296149875189284,0.0,-728.2454434225028,0,4,0,0,True
corridor_2400m_CoTOP_w30_seed51,CoTOP,corridor_2400m,w30,51,COMPLETED,2c83e6ad70a1baafe076027efd90eedb920bd15c68576b493245a360ed83013f,,441296f18f1eddf09c399ac1840827d5a48b034d,300,291,9,0.97,2.109926506216388,1.6259767092094706,6.365322886302902,4.100640701632586,2.032563594904302,0.0048373082611995,0.0725256030508863,2.5636156106519112,2.535637280842711,0.0349729122615002,1.2660699948082803,-2077.53191331943,0,9,0,0,True
corridor_2400m_DDQN_w30_seed51,DDQN,corridor_2400m,w30,51,COMPLETED,2c83e6ad70a1baafe076027efd90eedb920bd15c68576b493245a360ed83013f,,441296f18f1eddf09c399ac1840827d5a48b034d,300,291,9,0.97,2.109926506216388,1.6259767092094706,6.365322886302902,4.100640701632586,2.032563594904302,0.0048373082611995,0.0725256030508863,2.5636156106519112,2.535637280842711,0.0349729122615002,1.2660699948082803,-2077.53191331943,0,9,0,0,True
corridor_2400m_Greedy_w30_seed51,Greedy,corridor_2400m,w30,51,COMPLETED,2c83e6ad70a1baafe076027efd90eedb920bd15c68576b493245a360ed83013f,,441296f18f1eddf09c399ac1840827d5a48b034d,300,293,7,0.9766666666666668,2.0594880856998192,1.6243581845655268,7.119767867363808,4.445500057553634,2.040108044714912,0.0047919009434545,0.0145881400414533,2.8685002711200256,2.8355512724408207,0.0411862483490062,1.4157163238029602,-2014.498213841318,0,7,0,0,True
corridor_2400m_Local_w30_seed51,Local,corridor_2400m,w30,51,COMPLETED,2c83e6ad70a1baafe076027efd90eedb920bd15c68576b493245a360ed83013f,,441296f18f1eddf09c399ac1840827d5a48b034d,300,293,7,0.9766666666666668,2.054685619954997,1.6193729544347109,0.2884131972037155,0.1334238607216674,1.9717944980133104,0.0053739050444716,0.0775172168972149,0.2595718774833439,0.0288413197203715,0.2884131972037155,0.0,-1028.9374570414288,0,7,0,0,True
corridor_2400m_CoTOP_w40_seed42,CoTOP,corridor_2400m,w40,42,COMPLETED,06711051f37b7c21eefbdafea3c03d5530fd928862e4ee02b7a2d391bac6c4dd,,441296f18f1eddf09c399ac1840827d5a48b034d,400,396,4,0.99,2.101928618882976,1.5190518134107829,7.109938550147014,5.344687720449916,2.0410189035433906,0.0050267447134574,0.0558829706261272,2.843975420058805,2.843975420058805,0.0,1.4219877100294025,-2213.721937375442,0,4,0,0,True
corridor_2400m_DDQN_w40_seed42,DDQN,corridor_2400m,w40,42,COMPLETED,06711051f37b7c21eefbdafea3c03d5530fd928862e4ee02b7a2d391bac6c4dd,,441296f18f1eddf09c399ac1840827d5a48b034d,400,396,4,0.99,2.101928618882976,1.5190518134107829,7.109938550147014,5.344687720449916,2.0410189035433906,0.0050267447134574,0.0558829706261272,2.843975420058805,2.843975420058805,0.0,1.4219877100294025,-2213.721937375442,0,4,0,0,True
corridor_2400m_Greedy_w40_seed42,Greedy,corridor_2400m,w40,42,COMPLETED,06711051f37b7c21eefbdafea3c03d5530fd928862e4ee02b7a2d391bac6c4dd,,441296f18f1eddf09c399ac1840827d5a48b034d,400,396,4,0.99,2.060307082976175,1.5458024711042773,7.163616852338089,4.157539639361183,2.0415556865653017,0.0049851471749545,0.0137662492359192,2.885199426890904,2.853595129361834,0.0395053719113371,1.4248222960853505,-2206.288098916742,0,4,0,0,True
corridor_2400m_Local_w40_seed42,Local,corridor_2400m,w40,42,COMPLETED,06711051f37b7c21eefbdafea3c03d5530fd928862e4ee02b7a2d391bac6c4dd,,441296f18f1eddf09c399ac1840827d5a48b034d,400,397,3,0.9925,2.084423549929313,1.5356984991138891,0.2963309984027338,0.1305537594873654,1.972882828025948,0.0055320434024494,0.1060086785009152,0.2666978985624604,0.0296330998402733,0.2963309984027338,0.0,-766.4910979468084,0,3,0,0,True
corridor_2400m_CoTOP_w40_seed43,CoTOP,corridor_2400m,w40,43,COMPLETED,ce238db746640afb18db10717654acdd2c5d0d371b43a187e523e2448b7a075a,,441296f18f1eddf09c399ac1840827d5a48b034d,400,397,3,0.9925,2.0715173115644245,1.577300301978088,0.7184920686935871,1.5551857557911204,1.9564310179038649,0.0053511637046139,0.1097351299559458,0.4215764905368251,0.2068890296418006,0.2683593261187807,0.0900265485149612,-848.3667781792119,0,3,0,0,True
corridor_2400m_DDQN_w40_seed43,DDQN,corridor_2400m,w40,43,COMPLETED,ce238db746640afb18db10717654acdd2c5d0d371b43a187e523e2448b7a075a,,441296f18f1eddf09c399ac1840827d5a48b034d,400,397,3,0.9925,2.0715173115644245,1.577300301978088,0.7184920686935871,1.5551857557911204,1.9564310179038649,0.0053511637046139,0.1097351299559458,0.4215764905368251,0.2068890296418006,0.2683593261187807,0.0900265485149612,-848.3667781792119,0,3,0,0,True
corridor_2400m_Greedy_w40_seed43,Greedy,corridor_2400m,w40,43,COMPLETED,ce238db746640afb18db10717654acdd2c5d0d371b43a187e523e2448b7a075a,,441296f18f1eddf09c399ac1840827d5a48b034d,400,396,4,0.99,2.045540815775477,1.5878996359424116,6.883615919339275,4.017847640159316,2.018082256410322,0.0046537371222131,0.0228048222429419,2.771565214285216,2.7425750598060072,0.0362376930990103,1.3694756452480532,-2149.352474180579,0,4,0,0,True
corridor_2400m_Local_w40_seed43,Local,corridor_2400m,w40,43,COMPLETED,ce238db746640afb18db10717654acdd2c5d0d371b43a187e523e2448b7a075a,,441296f18f1eddf09c399ac1840827d5a48b034d,400,397,3,0.9925,2.084910773743733,1.5751763122164282,0.291204015397369,0.1259967068880734,1.9521581373709025,0.0054336486804732,0.127318987692357,0.2620836138576322,0.0291204015397369,0.291204015397369,0.0,-765.58785995583,0,3,0,0,True
corridor_2400m_CoTOP_w40_seed44,CoTOP,corridor_2400m,w40,44,COMPLETED,1c70bdc5ba018ddcb7fcdc62a278ea1228722c0b95dbe66c0405446ff252c0a0,,441296f18f1eddf09c399ac1840827d5a48b034d,400,395,5,0.9875,2.141233901880572,1.4701214824758222,7.122999818984973,5.426543993654948,2.0021208652238003,0.00488950628823,0.1342235303685419,2.849525327471623,2.8490046876674096,0.0006507997552669,1.4244698038459416,-2337.017789893566,0,5,0,0,True
corridor_2400m_DDQN_w40_seed44,DDQN,corridor_2400m,w40,44,COMPLETED,1c70bdc5ba018ddcb7fcdc62a278ea1228722c0b95dbe66c0405446ff252c0a0,,441296f18f1eddf09c399ac1840827d5a48b034d,400,395,5,0.9875,2.141233901880572,1.4701214824758222,7.122999818984973,5.426543993654948,2.0021208652238003,0.00488950628823,0.1342235303685419,2.849525327471623,2.8490046876674096,0.0006507997552669,1.4244698038459416,-2337.017789893566,0,5,0,0,True
corridor_2400m_Greedy_w40_seed44,Greedy,corridor_2400m,w40,44,COMPLETED,1c70bdc5ba018ddcb7fcdc62a278ea1228722c0b95dbe66c0405446ff252c0a0,,441296f18f1eddf09c399ac1840827d5a48b034d,400,395,5,0.9875,2.02940986201601,1.5246945524848357,7.222761730657208,4.124367512117182,2.0031184843405225,0.0049051034527848,0.0213862742227022,2.906515186228571,2.8786583958834706,0.0348209879313755,1.4375881485451665,-2300.4608136182155,0,5,0,0,True
corridor_2400m_Local_w40_seed44,Local,corridor_2400m,w40,44,COMPLETED,1c70bdc5ba018ddcb7fcdc62a278ea1228722c0b95dbe66c0405446ff252c0a0,,441296f18f1eddf09c399ac1840827d5a48b034d,400,395,5,0.9875,2.0428345844287223,1.5138119053572032,0.2884942248352468,0.131862645188744,1.9337758092823032,0.0053831293348484,0.1036756458115704,0.2596448023517221,0.0288494224835246,0.2884942248352468,0.0,-950.5173279622232,0,5,0,0,True
corridor_2400m_CoTOP_w40_seed45,CoTOP,corridor_2400m,w40,45,COMPLETED,a9550c34900850ef87abdbfa4fe447b44c7bf925335f9dbcd4f10b0a8330eeb4,,441296f18f1eddf09c399ac1840827d5a48b034d,400,395,5,0.9875,1.958522165669759,1.5313882568069423,6.092962316421767,4.679440669564435,1.9016786425341343,0.0051521171042194,0.0516914060314051,2.443374360982057,2.433471265920697,0.0123788688267003,1.2161166895190134,-2065.54730034253,0,5,0,0,True
corridor_2400m_DDQN_w40_seed45,DDQN,corridor_2400m,w40,45,COMPLETED,a9550c34900850ef87abdbfa4fe447b44c7bf925335f9dbcd4f10b0a8330eeb4,,441296f18f1eddf09c399ac1840827d5a48b034d,400,395,5,0.9875,1.958522165669759,1.5313882568069423,6.092962316421767,4.679440669564435,1.9016786425341343,0.0051521171042194,0.0516914060314051,2.443374360982057,2.433471265920697,0.0123788688267003,1.2161166895190134,-2065.54730034253,0,5,0,0,True
corridor_2400m_Greedy_w40_seed45,Greedy,corridor_2400m,w40,45,COMPLETED,a9550c34900850ef87abdbfa4fe447b44c7bf925335f9dbcd4f10b0a8330eeb4,,441296f18f1eddf09c399ac1840827d5a48b034d,400,396,4,0.99,1.9334830063764317,1.523938129786209,6.99588958648772,4.147415941179891,1.9107079152347937,0.0050142660001691,0.0177608251414683,2.819013570657737,2.7859611929574988,0.0413154721252981,1.3909148228724846,-2157.9677101396005,0,4,0,0,True
corridor_2400m_Local_w40_seed45,Local,corridor_2400m,w40,45,COMPLETED,a9550c34900850ef87abdbfa4fe447b44c7bf925335f9dbcd4f10b0a8330eeb4,,441296f18f1eddf09c399ac1840827d5a48b034d,400,398,2,0.995,1.9576425126374069,1.5188906900004702,0.2979222055863498,0.1355618510628381,1.8437282414257803,0.0055896984634418,0.1083245727481843,0.2681299850277149,0.0297922205586349,0.2979222055863498,0.0,-644.9810081219479,0,2,0,0,True
corridor_2400m_CoTOP_w40_seed46,CoTOP,corridor_2400m,w40,46,COMPLETED,dc687754fb9690a917a15d69ecbc77f83310c826edc3c7a931fc897ec02154cd,,441296f18f1eddf09c399ac1840827d5a48b034d,400,397,3,0.9925,2.033560969095704,1.4654586366977087,5.353472554083489,4.25919697739652,1.9854005567850992,0.0051227689691529,0.0430376433414515,2.186693681865264,2.114206225494275,0.0906093204637361,1.052572646723951,-1762.7790517869782,0,3,0,0,True
corridor_2400m_DDQN_w40_seed46,DDQN,corridor_2400m,w40,46,COMPLETED,dc687754fb9690a917a15d69ecbc77f83310c826edc3c7a931fc897ec02154cd,,441296f18f1eddf09c399ac1840827d5a48b034d,400,397,3,0.9925,2.033560969095704,1.4654586366977087,5.353472554083489,4.25919697739652,1.9854005567850992,0.0051227689691529,0.0430376433414515,2.186693681865264,2.114206225494275,0.0906093204637361,1.052572646723951,-1762.7790517869782,0,3,0,0,True
corridor_2400m_Greedy_w40_seed46,Greedy,corridor_2400m,w40,46,COMPLETED,dc687754fb9690a917a15d69ecbc77f83310c826edc3c7a931fc897ec02154cd,,441296f18f1eddf09c399ac1840827d5a48b034d,400,396,4,0.99,2.028742254155091,1.4712064412782444,7.10749871014074,4.314217598450656,2.002940818345672,0.0049551413177398,0.0208462944916793,2.864282070427354,2.830229932233662,0.0425651727421145,1.412986707479725,-2199.03418295611,0,4,0,0,True
corridor_2400m_Local_w40_seed46,Local,corridor_2400m,w40,46,COMPLETED,dc687754fb9690a917a15d69ecbc77f83310c826edc3c7a931fc897ec02154cd,,441296f18f1eddf09c399ac1840827d5a48b034d,400,397,3,0.9925,2.0460715643847585,1.4606088516244964,0.2936577869102063,0.129683303479224,1.9348024091133669,0.0054861952563814,0.1057829600150103,0.2642920082191856,0.0293657786910206,0.2936577869102063,0.0,-758.5856907100257,0,3,0,0,True
corridor_2400m_CoTOP_w40_seed47,CoTOP,corridor_2400m,w40,47,COMPLETED,967648a3fb5bf636c0093510403e864b6663cc6db80a43fa90723c304628767e,,441296f18f1eddf09c399ac1840827d5a48b034d,400,390,10,0.975,1.9951008843970013,1.5402080479995637,7.4048647894401025,3.527169558297045,1.904806716925329,0.0049934318335473,0.0853007356381249,2.9619459157760413,2.9619459157760413,0.0,1.4809729578880206,-2777.5914629139934,0,10,0,0,True
corridor_2400m_DDQN_w40_seed47,DDQN,corridor_2400m,w40,47,COMPLETED,967648a3fb5bf636c0093510403e864b6663cc6db80a43fa90723c304628767e,,441296f18f1eddf09c399ac1840827d5a48b034d,400,390,10,0.975,1.9951008843970013,1.5402080479995637,7.4048647894401025,3.527169558297045,1.904806716925329,0.0049934318335473,0.0853007356381249,2.9619459157760413,2.9619459157760413,0.0,1.4809729578880206,-2777.5914629139934,0,10,0,0,True
corridor_2400m_Greedy_w40_seed47,Greedy,corridor_2400m,w40,47,COMPLETED,967648a3fb5bf636c0093510403e864b6663cc6db80a43fa90723c304628767e,,441296f18f1eddf09c399ac1840827d5a48b034d,400,392,8,0.98,1.9205688899304916,1.5483868883664285,7.067294268461795,4.05343966349013,1.9014310117155464,0.0050098304543025,0.0141280477606425,2.8474222932832536,2.8146149558455966,0.0410091717970723,1.4052570193329443,-2527.891112873785,0,8,0,0,True
corridor_2400m_Local_w40_seed47,Local,corridor_2400m,w40,47,COMPLETED,967648a3fb5bf636c0093510403e864b6663cc6db80a43fa90723c304628767e,,441296f18f1eddf09c399ac1840827d5a48b034d,400,391,9,0.9775,1.9484791961323655,1.538194995073682,0.2961338291972927,0.134595960216788,1.833719407322901,0.0055559327024812,0.109203856106983,0.2665204462775635,0.0296133829197292,0.2961338291972927,0.0,-1320.8514610631769,0,9,0,0,True
corridor_2400m_CoTOP_w40_seed48,CoTOP,corridor_2400m,w40,48,COMPLETED,a6933bd6f3309c7ed62f584457a1de5b65e379254ac6143044d4fa7d135ec10a,,441296f18f1eddf09c399ac1840827d5a48b034d,400,392,8,0.98,2.026866024330845,1.481796705677638,5.58304113931641,4.955569442425333,1.971547892707092,0.005488948826985,0.0498291827967677,2.2935883132626937,2.196993341204886,0.1207437150722595,1.09245948484883,-2251.6881936914097,0,8,0,0,True
corridor_2400m_DDQN_w40_seed48,DDQN,corridor_2400m,w40,48,COMPLETED,a6933bd6f3309c7ed62f584457a1de5b65e379254ac6143044d4fa7d135ec10a,,441296f18f1eddf09c399ac1840827d5a48b034d,400,392,8,0.98,2.026866024330845,1.481796705677638,5.58304113931641,4.955569442425333,1.971547892707092,0.005488948826985,0.0498291827967677,2.2935883132626937,2.196993341204886,0.1207437150722595,1.09245948484883,-2251.6881936914097,0,8,0,0,True
corridor_2400m_Greedy_w40_seed48,Greedy,corridor_2400m,w40,48,COMPLETED,a6933bd6f3309c7ed62f584457a1de5b65e379254ac6143044d4fa7d135ec10a,,441296f18f1eddf09c399ac1840827d5a48b034d,400,393,7,0.9825,2.0073465496661806,1.4949751934870126,7.132237636127727,4.272702065511423,1.9870398576752053,0.0052364806508652,0.0150702113401099,2.873834492479743,2.8403313916339004,0.0418788760573043,1.4180717520140849,-2459.1484567716725,0,7,0,0,True
corridor_2400m_Local_w40_seed48,Local,corridor_2400m,w40,48,COMPLETED,a6933bd6f3309c7ed62f584457a1de5b65e379254ac6143044d4fa7d135ec10a,,441296f18f1eddf09c399ac1840827d5a48b034d,400,393,7,0.9825,2.040471090148208,1.4796230830664348,0.3102011696602906,0.1304835064821156,1.9188194930105311,0.0058202594946037,0.1158313376430734,0.2791810526942616,0.031020116966029,0.3102011696602906,0.0,-1147.8774438395226,0,7,0,0,True
