run_id,algorithm,scenario,workload,seed,status,realization_sha256,checkpoint_sha256,git_sha,tasks_generated,tasks_completed,tasks_failed,completion_ratio,mean_delay_s,std_delay_s,mean_energy_j,std_energy_j,comm_delay_s,comp_delay_s,wait_delay_s,comm_energy_j,comp_energy_j,local_energy_j,r2r_energy_j,total_reward,fail_deadlines,fail_coverages,fail_duals,fail_departures,param_immutable
grid_200m_Greedy_w20_seed48,Greedy,grid_200m,w20,48,COMPLETED,0bbff03f9f099996a15d5bd6d70141233161de94f38c091dc803af7eac602329,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,200,0,1.0,0.6280245032590467,0.2427938624353547,3.274915328175602,1.6582880214606648,0.617634461457414,0.004741833967040998,0.005648207834591744,1.3277870229602906,1.299273596256211,0.035641783380099386,0.6478547089591005,-390.2939831434647,0,0,0,0,True
grid_200m_Local_w20_seed48,Local,grid_200m,w20,48,COMPLETED,0bbff03f9f099996a15d5bd6d70141233161de94f38c091dc803af7eac602329,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,200,0,1.0,0.6513117517868516,0.22325060017682635,0.3009330800544729,0.13205442660955216,0.5878946389762026,0.0059010826732942175,0.0575160301373549,0.27083977204902565,0.030093308005447295,0.3009330800544729,0.0,-95.22448318413251,0,0,0,0,True
grid_200m_CoTOP_w20_seed49,CoTOP,grid_200m,w20,49,COMPLETED,6a64639e21d4f3e76a60915870be61ee5bafbd2cd434df11e18d032c140415eb,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,200,0,1.0,0.6512126173499752,0.24287650228124164,3.773385420599011,1.3850828145487126,0.6109113296844795,0.004308928554831972,0.035992359110663556,1.5093541682396046,1.5093541682396046,0.0,0.7546770841198023,-442.4598037948986,0,0,0,0,True
grid_200m_DDQN_w20_seed49,DDQN,grid_200m,w20,49,COMPLETED,6a64639e21d4f3e76a60915870be61ee5bafbd2cd434df11e18d032c140415eb,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,200,0,1.0,0.6512126173499752,0.24287650228124164,3.773385420599011,1.3850828145487126,0.6109113296844795,0.004308928554831972,0.035992359110663556,1.5093541682396046,1.5093541682396046,0.0,0.7546770841198023,-442.4598037948986,0,0,0,0,True
grid_200m_Greedy_w20_seed49,Greedy,grid_200m,w20,49,COMPLETED,6a64639e21d4f3e76a60915870be61ee5bafbd2cd434df11e18d032c140415eb,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,200,0,1.0,0.6123693063198853,0.2480638245752523,2.9894721004595795,1.5973473112963237,0.6030721964830853,0.004350514651925246,0.004946595184874817,1.2115797229423477,1.1863143105287224,0.031581765517031506,0.5915780669885097,-360.18414067794623,0,0,0,0,True
grid_200m_Local_w20_seed49,Local,grid_200m,w20,49,COMPLETED,6a64639e21d4f3e76a60915870be61ee5bafbd2cd434df11e18d032c140415eb,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,200,0,1.0,0.632162622676328,0.2317470795476018,0.27780707565367246,0.12586996404938194,0.5759555462350261,0.005440950403826444,0.05076612603747543,0.2500263680883052,0.027780707565367244,0.27780707565367246,0.0,-90.99696983300005,0,0,0,0,True
grid_200m_CoTOP_w20_seed50,CoTOP,grid_200m,w20,50,COMPLETED,12fbb46a3d4dad38c2a44530a1a2cc0171fb051d6ec4ef6c7519ad2c59ab82cc,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,200,0,1.0,0.6467591000288618,0.26128848414036027,2.226926061228188,1.9485164053535726,0.6248695848865183,0.0049227833067070235,0.01696673183563652,0.9346674041635135,0.8644322366879323,0.0877939593444764,0.42782642037674234,-287.3685161257049,0,0,0,0,True
grid_200m_DDQN_w20_seed50,DDQN,grid_200m,w20,50,COMPLETED,12fbb46a3d4dad38c2a44530a1a2cc0171fb051d6ec4ef6c7519ad2c59ab82cc,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,200,0,1.0,0.6467591000288618,0.26128848414036027,2.226926061228188,1.9485164053535726,0.6248695848865183,0.0049227833067070235,0.01696673183563652,0.9346674041635135,0.8644322366879323,0.0877939593444764,0.42782642037674234,-287.3685161257049,0,0,0,0,True
grid_200m_Greedy_w20_seed50,Greedy,grid_200m,w20,50,COMPLETED,12fbb46a3d4dad38c2a44530a1a2cc0171fb051d6ec4ef6c7519ad2c59ab82cc,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,200,0,1.0,0.6449875259215986,0.26637876242470127,3.274795641074943,1.6731837232207676,0.6353482806849859,0.004451077110691125,0.005188168125921626,1.3265316399463059,1.2999502263201803,0.033226767032656736,0.6483137748084573,-391.9783166996542,0,0,0,0,True
grid_200m_Local_w20_seed50,Local,grid_200m,w20,50,COMPLETED,12fbb46a3d4dad38c2a44530a1a2cc0171fb051d6ec4ef6c7519ad2c59ab82cc,N/A,441296f18f1eddf09c399ac1840827d5a48b034d,200,200,0,1.0,0.6644230876307554,0.2501348294973669,0.2852528116379087,0.12496116291852127,0.6054528523906155,0.005583965662280052,0.05338626957785996,0.2567275304741179,0.02852528116379088,0.2852528116379087,0.0,-94.96758992686644,0,0,0,0,True
