realization_id,algorithm,scenario,workload,vehicle_count,seed,git_sha,config_hash,checkpoint_hash,realization_hash,timestamp,total_tasks,completed_tasks,failed_tasks,mean_delay_s,p95_delay_s,mean_energy_j,completion_ratio_pct,collaboration_rate_pct,failure_reasons
realization_corridor_2400m_w20_seed49,Local,corridor_2400m,20,10,49,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,9d50cb88a164bf17221658f0a03647330463f75de2718ebb6db631731380901a,2026-09-04T14:26:09.842446+00:00,200,199,1,1.8836514510679923,5.204045799502698,0.2903219639375891,99.5,0.0,1_DEADLINE_EXCEEDED
realization_corridor_2400m_w20_seed49,Greedy,corridor_2400m,20,10,49,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,9d50cb88a164bf17221658f0a03647330463f75de2718ebb6db631731380901a,2026-09-04T14:26:11.024333+00:00,200,199,1,1.9031830317458007,5.271754458458576,6.66648020626578,99.5,84.0,1_DEADLINE_EXCEEDED
realization_corridor_2400m_w20_seed49,wo_md,corridor_2400m,20,10,49,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,9d50cb88a164bf17221658f0a03647330463f75de2718ebb6db631731380901a,2026-09-04T14:26:11.090907+00:00,200,199,1,1.8991180047844605,5.260067854055459,2.6677757599574106,99.5,100.0,1_DEADLINE_EXCEEDED
realization_corridor_2400m_w20_seed49,wo_tp,corridor_2400m,20,10,49,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,9d50cb88a164bf17221658f0a03647330463f75de2718ebb6db631731380901a,2026-09-04T14:26:12.385081+00:00,200,199,1,1.9236648048067284,5.273836470221104,5.697177094358658,99.5,100.0,1_DEADLINE_EXCEEDED
realization_corridor_2400m_w20_seed49,wo_co,corridor_2400m,20,10,49,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,9d50cb88a164bf17221658f0a03647330463f75de2718ebb6db631731380901a,2026-09-04T14:26:13.531392+00:00,200,199,1,1.8836514510679923,5.204045799502698,0.2903219639375891,99.5,0.0,1_DEADLINE_EXCEEDED
realization_corridor_2400m_w20_seed50,CoTOP,corridor_2400m,20,10,50,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,849bbd6262223a1eaf11801a36215c5bcc20e3ebaceaab44474c99a38821e3d9,2026-09-04T14:26:14.728448+00:00,200,196,4,2.016469735378506,5.533825986051192,5.307753745032105,98.0,100.0,4_DEADLINE_EXCEEDED
realization_corridor_2400m_w20_seed50,DDQN,corridor_2400m,20,10,50,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,849bbd6262223a1eaf11801a36215c5bcc20e3ebaceaab44474c99a38821e3d9,2026-09-04T14:26:15.907942+00:00,200,196,4,1.979274658348905,5.508568972252562,2.891766886507386,98.0,34.0,4_DEADLINE_EXCEEDED
realization_corridor_2400m_w20_seed50,Local,corridor_2400m,20,10,50,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,849bbd6262223a1eaf11801a36215c5bcc20e3ebaceaab44474c99a38821e3d9,2026-09-04T14:26:17.085533+00:00,200,196,4,1.9717430211430735,5.489032167609843,0.2983260109730319,98.0,0.0,4_DEADLINE_EXCEEDED
realization_corridor_2400m_w20_seed50,Greedy,corridor_2400m,20,10,50,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,849bbd6262223a1eaf11801a36215c5bcc20e3ebaceaab44474c99a38821e3d9,2026-09-04T14:26:18.321724+00:00,200,196,4,1.9933002631589094,5.524544751242958,7.281043052326202,98.0,86.0,4_DEADLINE_EXCEEDED
realization_corridor_2400m_w20_seed50,wo_md,corridor_2400m,20,10,50,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,849bbd6262223a1eaf11801a36215c5bcc20e3ebaceaab44474c99a38821e3d9,2026-09-04T14:26:18.398927+00:00,200,196,4,1.9804555269682576,5.489032167609843,2.814235287642519,98.0,100.0,4_DEADLINE_EXCEEDED
realization_corridor_2400m_w20_seed50,wo_tp,corridor_2400m,20,10,50,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,849bbd6262223a1eaf11801a36215c5bcc20e3ebaceaab44474c99a38821e3d9,2026-09-04T14:26:19.614034+00:00,200,196,4,2.006242358931763,5.511884322147424,5.947846719229926,98.0,100.0,4_DEADLINE_EXCEEDED
realization_corridor_2400m_w20_seed50,wo_co,corridor_2400m,20,10,50,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,849bbd6262223a1eaf11801a36215c5bcc20e3ebaceaab44474c99a38821e3d9,2026-09-04T14:26:20.917623+00:00,200,196,4,1.9717430211430735,5.489032167609843,0.2983260109730319,98.0,0.0,4_DEADLINE_EXCEEDED
realization_corridor_2400m_w20_seed51,CoTOP,corridor_2400m,20,10,51,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,2935371bd9ebe8c927b5d43ef91fe24e1c705a78645f3886de56da3ef04b4230,2026-09-04T14:26:22.061602+00:00,200,198,2,2.0712247977463267,5.528509661089963,4.014281420215451,99.0,99.5,2_DEADLINE_EXCEEDED
realization_corridor_2400m_w20_seed51,DDQN,corridor_2400m,20,10,51,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,2935371bd9ebe8c927b5d43ef91fe24e1c705a78645f3886de56da3ef04b4230,2026-09-04T14:26:23.220623+00:00,200,200,0,2.040145512113452,5.520010459746387,2.5659743640311503,100.0,36.5,NONE
realization_corridor_2400m_w20_seed51,Local,corridor_2400m,20,10,51,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,2935371bd9ebe8c927b5d43ef91fe24e1c705a78645f3886de56da3ef04b4230,2026-09-04T14:26:24.315590+00:00,200,200,0,2.021490937288677,5.378896597445465,0.29395924224863185,100.0,0.0,NONE
realization_corridor_2400m_w20_seed51,Greedy,corridor_2400m,20,10,51,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,2935371bd9ebe8c927b5d43ef91fe24e1c705a78645f3886de56da3ef04b4230,2026-09-04T14:26:25.411321+00:00,200,199,1,2.044608269169775,5.446815542189769,6.9881344285237414,99.5,84.0,1_DEADLINE_EXCEEDED
realization_corridor_2400m_w20_seed51,wo_md,corridor_2400m,20,10,51,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,2935371bd9ebe8c927b5d43ef91fe24e1c705a78645f3886de56da3ef04b4230,2026-09-04T14:26:25.477934+00:00,200,199,1,2.041043349471112,5.447967196131285,2.1653552572785943,99.5,99.5,1_DEADLINE_EXCEEDED
realization_corridor_2400m_w20_seed51,wo_tp,corridor_2400m,20,10,51,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,2935371bd9ebe8c927b5d43ef91fe24e1c705a78645f3886de56da3ef04b4230,2026-09-04T14:26:26.571312+00:00,200,198,2,2.059171097584063,5.505634249511423,4.966079872672074,99.0,100.0,2_DEADLINE_EXCEEDED
realization_corridor_2400m_w20_seed51,wo_co,corridor_2400m,20,10,51,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,2935371bd9ebe8c927b5d43ef91fe24e1c705a78645f3886de56da3ef04b4230,2026-09-04T14:26:27.757955+00:00,200,200,0,2.021490937288677,5.378896597445465,0.29395924224863185,100.0,0.0,NONE
realization_corridor_2400m_w30_42,CoTOP,corridor_2400m,30,10,42,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,9aac6a3cd75c839bda90bca65a2422b6d8fec6298bb8a34b9bc77fa056ceefc1,2026-09-04T14:26:28.920120+00:00,300,299,1,2.074608288939741,5.236745358973389,3.9404622803555713,99.66666666666667,100.0,1_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_42,DDQN,corridor_2400m,30,10,42,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,9aac6a3cd75c839bda90bca65a2422b6d8fec6298bb8a34b9bc77fa056ceefc1,2026-09-04T14:26:30.077171+00:00,300,299,1,2.0438895917775213,5.133380149804176,2.169953839799194,99.66666666666667,39.0,1_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_42,Local,corridor_2400m,30,10,42,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,9aac6a3cd75c839bda90bca65a2422b6d8fec6298bb8a34b9bc77fa056ceefc1,2026-09-04T14:26:31.196576+00:00,300,299,1,2.044980318823019,5.132517371657454,0.30344480755071,99.66666666666667,0.0,1_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_42,Greedy,corridor_2400m,30,10,42,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,9aac6a3cd75c839bda90bca65a2422b6d8fec6298bb8a34b9bc77fa056ceefc1,2026-09-04T14:26:32.318037+00:00,300,299,1,2.045848323814554,5.192061222036257,7.467528755857169,99.66666666666667,87.33333333333333,1_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_42,wo_md,corridor_2400m,30,10,42,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,9aac6a3cd75c839bda90bca65a2422b6d8fec6298bb8a34b9bc77fa056ceefc1,2026-09-04T14:26:32.396400+00:00,300,299,1,2.0446754166502092,5.182811480744658,2.1298995113259664,99.66666666666667,100.0,1_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_42,wo_tp,corridor_2400m,30,10,42,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,9aac6a3cd75c839bda90bca65a2422b6d8fec6298bb8a34b9bc77fa056ceefc1,2026-09-04T14:26:33.544425+00:00,300,299,1,2.063228597028511,5.2425604855794665,5.94843510654679,99.66666666666667,100.0,1_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_42,wo_co,corridor_2400m,30,10,42,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,9aac6a3cd75c839bda90bca65a2422b6d8fec6298bb8a34b9bc77fa056ceefc1,2026-09-04T14:26:34.639476+00:00,300,299,1,2.044980318823019,5.132517371657454,0.30344480755071,99.66666666666667,0.0,1_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_43,CoTOP,corridor_2400m,30,10,43,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,dae3ddc2916c97039addccf0b7ccd98e3d3141fddfd1075e2f18653b1861069b,2026-09-04T14:26:35.919035+00:00,300,293,7,2.1367725997153326,5.4760482215551445,4.023860518366361,97.66666666666667,100.0,7_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_43,DDQN,corridor_2400m,30,10,43,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,dae3ddc2916c97039addccf0b7ccd98e3d3141fddfd1075e2f18653b1861069b,2026-09-04T14:26:37.079750+00:00,300,295,5,2.0794674263540522,5.4076155424697685,2.463461274053245,98.33333333333333,40.0,5_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_43,Local,corridor_2400m,30,10,43,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,dae3ddc2916c97039addccf0b7ccd98e3d3141fddfd1075e2f18653b1861069b,2026-09-04T14:26:38.224065+00:00,300,296,4,2.075603248523065,5.4076155424697685,0.2860084749388137,98.66666666666667,0.0,4_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_43,Greedy,corridor_2400m,30,10,43,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,dae3ddc2916c97039addccf0b7ccd98e3d3141fddfd1075e2f18653b1861069b,2026-09-04T14:26:39.384443+00:00,300,295,5,2.064162609782818,5.428726435633069,6.89360305732517,98.33333333333333,87.66666666666667,5_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_43,wo_md,corridor_2400m,30,10,43,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,dae3ddc2916c97039addccf0b7ccd98e3d3141fddfd1075e2f18653b1861069b,2026-09-04T14:26:39.468314+00:00,300,294,6,2.0969205079474933,5.4076155424697685,2.178330253891213,98.0,100.0,6_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_43,wo_tp,corridor_2400m,30,10,43,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,dae3ddc2916c97039addccf0b7ccd98e3d3141fddfd1075e2f18653b1861069b,2026-09-04T14:26:40.631545+00:00,300,293,7,2.1019706002751612,5.494908848810894,5.648406321282021,97.66666666666667,100.0,7_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_43,wo_co,corridor_2400m,30,10,43,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,dae3ddc2916c97039addccf0b7ccd98e3d3141fddfd1075e2f18653b1861069b,2026-09-04T14:26:41.770144+00:00,300,296,4,2.075603248523065,5.4076155424697685,0.2860084749388137,98.66666666666667,0.0,4_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_44,CoTOP,corridor_2400m,30,10,44,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,2e7215839ff41c4f9bd7cd524a428cb532657965c2eaabbe5ac5e5a3e39e93e3,2026-09-04T14:26:43.040774+00:00,300,295,5,2.029710214146069,5.288792063286725,3.8650510006436987,98.33333333333333,100.0,5_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_44,DDQN,corridor_2400m,30,10,44,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,2e7215839ff41c4f9bd7cd524a428cb532657965c2eaabbe5ac5e5a3e39e93e3,2026-09-04T14:26:44.194063+00:00,300,295,5,1.9865746861480897,5.129561665447796,2.75575482217588,98.33333333333333,43.0,5_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_44,Local,corridor_2400m,30,10,44,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,2e7215839ff41c4f9bd7cd524a428cb532657965c2eaabbe5ac5e5a3e39e93e3,2026-09-04T14:26:45.286005+00:00,300,296,4,1.9687189153280606,5.1123763736841665,0.2844911862426961,98.66666666666667,0.0,4_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_44,Greedy,corridor_2400m,30,10,44,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,2e7215839ff41c4f9bd7cd524a428cb532657965c2eaabbe5ac5e5a3e39e93e3,2026-09-04T14:26:46.384877+00:00,300,296,4,1.972402526687518,5.133231855847357,6.874216349470947,98.66666666666667,85.33333333333334,4_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_44,wo_md,corridor_2400m,30,10,44,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,2e7215839ff41c4f9bd7cd524a428cb532657965c2eaabbe5ac5e5a3e39e93e3,2026-09-04T14:26:46.463918+00:00,300,296,4,1.9938554235480974,5.243210417186838,2.082688235502093,98.66666666666667,100.0,4_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_44,wo_tp,corridor_2400m,30,10,44,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,2e7215839ff41c4f9bd7cd524a428cb532657965c2eaabbe5ac5e5a3e39e93e3,2026-09-04T14:26:47.586343+00:00,300,295,5,2.0018217746893763,5.227310519640818,5.691901378097578,98.33333333333333,100.0,5_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_44,wo_co,corridor_2400m,30,10,44,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,2e7215839ff41c4f9bd7cd524a428cb532657965c2eaabbe5ac5e5a3e39e93e3,2026-09-04T14:26:48.667053+00:00,300,296,4,1.9687189153280606,5.1123763736841665,0.2844911862426961,98.66666666666667,0.0,4_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_45,CoTOP,corridor_2400m,30,10,45,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,f820ccdf1f56a15863c501f5ef482e73f19d133834f3c2390c7641fc1e03155a,2026-09-04T14:26:50.085153+00:00,300,292,8,2.005522872200157,5.50463150165212,5.180923346973926,97.33333333333334,100.0,8_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_45,DDQN,corridor_2400m,30,10,45,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,f820ccdf1f56a15863c501f5ef482e73f19d133834f3c2390c7641fc1e03155a,2026-09-04T14:26:51.340723+00:00,300,294,6,1.9581340887508774,5.459040998821434,2.4311514507547427,98.0,39.0,6_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_45,Local,corridor_2400m,30,10,45,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,f820ccdf1f56a15863c501f5ef482e73f19d133834f3c2390c7641fc1e03155a,2026-09-04T14:26:52.598952+00:00,300,295,5,1.9455422408833756,5.391593781835175,0.30434942490919376,98.33333333333333,0.0,5_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_45,Greedy,corridor_2400m,30,10,45,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,f820ccdf1f56a15863c501f5ef482e73f19d133834f3c2390c7641fc1e03155a,2026-09-04T14:26:53.845883+00:00,300,294,6,1.9460372999827662,5.390058479636836,7.232340573584594,98.0,86.0,6_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_45,wo_md,corridor_2400m,30,10,45,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,f820ccdf1f56a15863c501f5ef482e73f19d133834f3c2390c7641fc1e03155a,2026-09-04T14:26:53.931455+00:00,300,293,7,1.9603142252959742,5.458671432197473,2.750726954057765,97.66666666666667,100.0,7_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_45,wo_tp,corridor_2400m,30,10,45,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,f820ccdf1f56a15863c501f5ef482e73f19d133834f3c2390c7641fc1e03155a,2026-09-04T14:26:55.143982+00:00,300,292,8,1.9781550867880453,5.483048505821707,6.396876388414515,97.33333333333334,100.0,8_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_45,wo_co,corridor_2400m,30,10,45,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,f820ccdf1f56a15863c501f5ef482e73f19d133834f3c2390c7641fc1e03155a,2026-09-04T14:26:56.330476+00:00,300,295,5,1.9455422408833756,5.391593781835175,0.30434942490919376,98.33333333333333,0.0,5_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_46,CoTOP,corridor_2400m,30,10,46,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,86136e88345f1c18a29118b9ca8bfc848f0f984edc9fb5f2b303b7f02d3acb71,2026-09-04T14:26:57.614833+00:00,300,289,11,2.097598287734112,5.598346972895175,3.9884546606387272,96.33333333333334,100.0,11_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_46,DDQN,corridor_2400m,30,10,46,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,86136e88345f1c18a29118b9ca8bfc848f0f984edc9fb5f2b303b7f02d3acb71,2026-09-04T14:26:58.733854+00:00,300,290,10,2.048644336550562,5.4617151062698195,2.486205873789598,96.66666666666667,38.0,10_DEADLINE_EXCEEDED
realization_corridor_2400m_w30_46,Local,corridor_2400m,30,10,46,37053388f7bd1eacf25f871122c4d16ea5a284fc,9885c1b7b396aa6c99cefbd5114379d2dc4f5ab8b37d4e5ac7d376cd255d20bc,f427576914ea7ca656124ae7ff36b93d7288234820e3ea2bb220f661475f3562,86136e88345f1c18a29118b9ca8bfc848f0f984edc9fb5f2b303b7f02d3acb71,2026-09-04T14:26:59.908493+00:00,300,292,8,2.0354051970125946,5.4573467592271445,0.2934423902432155,97.33333333333334,0.0,8_DEADLINE_EXCEEDED
